asset,beta_bri,year,br,compounded_xret,rank_beta,rank_br,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,soe
600089,-0.024087612,2019,0.000108161,0.949390547,-0.427884615,0.973557692,0.910639882,0.5854349,0.062864275,0.454496738,0
600096,-0.023832811,2016,9.35E-06,-0.329422294,-0.408723748,-0.861066236,0.903893536,0.684985663,-0.306454962,-0.11802135,1
600096,-0.002374497,2017,2.27E-05,0.165111331,-0.383419689,0.090673575,1.113441444,0.875639823,-0.051070479,-0.260135128,1
600096,0.005430116,2018,7.55E-06,-0.215216604,0.093137255,-0.946078431,1.12136966,1.219534587,0.777411538,0.191136593,1
600096,0.058815893,2019,1.39E-05,1.914137404,0.798076923,-0.120192308,1.152804665,1.038004375,0.315497167,0.270841703,1
600097,-0.182219549,2016,1.44E-05,-0.410470915,-0.993537964,-0.18901454,0.603570399,1.302310925,1.030169464,0.634095968,1
600097,-0.009565607,2017,1.33E-05,-0.041192145,-0.787564767,-0.295336788,0.661698768,0.809100477,0.06729353,0.388120661,1
600097,0.049348709,2018,5.31E-05,-0.116288626,0.845588235,0.774509804,0.826823563,1.192371408,0.015846113,0.150977597,1
600097,0.049484463,2019,7.45E-05,0.010177997,0.733173077,0.925480769,0.818092298,1.01203121,0.303408419,0.09476898,1
600098,-0.008072802,2017,9.09E-06,-0.028656822,-0.74611399,-0.852331606,0.829086613,0.010515741,-0.424017706,0.472650238,1
600098,-0.020994539,2018,8.87E-06,-0.12226986,-0.549019608,-0.838235294,0.768470534,0.844455615,0.413012618,0.227817547,1
600100,-0.004923498,2018,8.79E-05,-0.206789362,-0.18627451,0.953431373,0.809030374,0.847413892,-0.709146138,0.103243144,1
600100,-0.110041549,2019,1.48E-05,-0.169943554,-0.978365385,-0.084134615,1.096752943,0.476263265,-0.873129396,0.101417195,1
600101,0.040071154,2019,9.84E-06,-0.09609147,0.646634615,-0.567307692,0.868101704,0.894292727,0.193042176,0.300998112,1
600104,-0.009015408,2016,1.01E-05,0.110272584,-0.176090468,-0.789983845,1.364496641,-0.605003849,1.308503427,0.277900027,1
600104,0.000528897,2017,9.21E-06,-0.242214876,-0.025906736,-0.839378238,0.597689005,-0.780632967,0.051365298,-0.079734948,1
600104,0.01060666,2018,9.32E-06,-0.273620108,0.25245098,-0.774509804,0.934496721,-0.594612905,0.506467544,-0.107448233,1
600105,-0.028137836,2016,7.84E-05,-0.413131836,-0.466882068,0.890145396,1.081428391,0.322071899,-0.66836963,0.313111542,0
600105,-0.007814899,2017,0.000127171,0.304705836,-0.738341969,0.968911917,1.229035701,0.827912661,-0.56349959,0.187125642,0
600105,0.001825006,2018,8.62E-05,-0.108294411,0,0.948529412,1.03802386,1.114168392,-0.499817368,-0.132958831,0
600105,-0.070878657,2019,7.04E-05,-0.098324714,-0.889423077,0.915865385,1.085676696,1.101533194,-1.06795463,0.39606228,0
600106,-0.017931009,2016,2.99E-05,-0.357475328,-0.315024233,0.450726979,0.937697377,0.671286379,0.153962294,-0.283146769,0
600106,0.004713289,2017,2.79E-05,0.181591767,0.474093264,0.292746114,0.940832027,0.720717305,0.025613964,0.465106057,0
600106,0.046996725,2018,2.69E-05,-0.146678858,0.825980392,0.360294118,0.910271963,0.976672645,0.420927486,-0.20611048,0
600106,0.002758325,2019,2.45E-05,0.02116745,0.103365385,0.401442308,0.998171921,0.740319067,0.532766868,0.454523503,0
600111,0.001536935,2017,1.01E-05,0.115728296,0.098445596,-0.759067358,1.484890021,0.39157193,-0.409103675,0.303696049,1
600111,0.029783109,2018,9.00E-06,-0.285341986,0.632352941,-0.821078431,0.989791163,0.281942856,-0.563707133,0.296178714,1
600111,-0.002973114,2019,8.62E-06,1.196416125,-0.019230769,-0.793269231,0.731830236,0.335484679,-0.640680416,0.558352841,1
600115,0.039032967,2016,3.27E-05,-0.034073211,0.52180937,0.49273021,1.230245416,-0.910608737,-0.264249732,0.397553039,1
600115,0.003438873,2017,3.78E-05,-0.059165848,0.352331606,0.551813472,1.003196845,-0.525914574,0.249666936,0.124425716,1
600115,-0.013598543,2018,3.92E-05,-0.337425302,-0.421568627,0.617647059,1.372055452,-0.299160425,0.332293461,0.107351312,1
600116,-0.020605867,2016,1.02E-05,-0.413382162,-0.344103393,-0.770597738,0.521206736,0.945981576,-0.549837089,-0.778672692,1
600116,0.002784824,2017,1.04E-05,0.212276843,0.259067358,-0.712435233,0.886182247,0.907866435,-0.063623156,0.47606056,1
600118,0.015406633,2016,1.33E-05,-0.324485636,0.185783522,-0.276252019,1.227467303,-0.485272803,-1.018653203,0.314162903,1
600118,-0.004941909,2017,3.55E-05,0.175335667,-0.619170984,0.487046632,1.083018474,0.092016677,-1.153560883,0.365319231,1
600125,0.018770976,2017,2.73E-05,-0.227552962,0.914507772,0.279792746,1.402389096,0.890077962,0.428667479,0.405426603,1
600125,-0.004781534,2018,1.27E-05,-0.130915773,-0.181372549,-0.24754902,1.103703446,0.400303243,-0.196538492,0.487351177,1
600126,0.011784082,2018,2.32E-05,1.313812399,0.279411765,0.198529412,0.855229339,0.498053432,0.644833643,0.059595698,1
600127,-0.008361813,2018,1.15E-05,0.909841203,-0.274509804,-0.416666667,0.846301604,2.073907437,1.059253844,-0.442594109,1
600128,0.011319051,2017,4.08E-05,0.161010985,0.779792746,0.601036269,0.882391351,1.288559893,0.178933001,0.118130722,1
600128,0.000382435,2018,0.00010791,-0.148024069,-0.041666667,0.977941176,0.975749908,1.790429479,-0.40629746,-0.72419293,1
600128,0.001661372,2019,3.03E-05,0.020093971,0.081730769,0.543269231,1.066135641,0.609301295,-0.158127378,0.335183344,1
600129,0.005154616,2017,1.71E-05,-0.231063518,0.512953368,-0.134715026,1.134951458,0.188278855,-0.56991652,-0.16923989,1
600129,0.012406337,2018,1.65E-05,0.323102923,0.291666667,-0.049019608,1.052678688,0.926746687,0.205557509,-0.152289064,1
600129,0.049775508,2019,1.64E-05,0.447023867,0.737980769,-0.019230769,0.396662677,1.101787503,0.645746524,-1.119703449,1
600133,0.006358175,2016,2.47E-05,-0.11559077,0.027463651,0.302100162,1.227563972,1.047179794,0.70379845,-0.111455024,1
600133,0.0028226,2017,7.81E-06,-0.259176703,0.266839378,-0.976683938,0.880011982,2.327869769,2.041087813,0.014891098,1
600133,-0.017093471,2018,1.54E-05,-0.114421028,-0.463235294,-0.080882353,1.017484174,2.023944439,0.415011717,-0.217020841,1
600133,0.022488514,2019,6.84E-06,0.056825666,0.423076923,-0.963942308,1.251219815,1.001842436,0.082999618,0.712133551,1
600137,0.007465957,2018,1.34E-05,0.020591852,0.159313725,-0.193627451,0.922198738,1.398825028,0.412446452,-0.394517118,0
600138,0.009524734,2016,1.49E-05,-0.063296641,0.079159935,-0.140549273,0.854030329,0.287355712,0.28331436,0.223067817,1
600138,-0.001536981,2017,1.39E-05,-0.362809129,-0.295336788,-0.248704663,1.017529842,-0.215699643,-0.353785085,0.198103199,1
600138,-0.044128107,2019,3.37E-05,0.047565864,-0.689903846,0.59375,1.119729962,0.531736741,-0.014037204,0.422379379,1
600148,0.050738259,2016,1.41E-05,-0.233559412,0.651050081,-0.201938611,1.253248108,-0.299005222,-2.245397432,-0.518701388,1
600148,-0.017314953,2019,1.29E-05,-0.049912657,-0.324519231,-0.170673077,0.784697969,1.797432433,-0.103402643,0.557334609,1
600151,-0.071599331,2016,1.81E-05,-0.511732148,-0.844911147,-0.004846527,1.29650763,0.665882282,-0.824701607,0.650707298,1
600153,-0.001260438,2017,2.73E-05,0.053359975,-0.269430052,0.279792746,1.314376786,0.397474667,0.749321978,0.527076058,1
600153,-0.025283141,2018,1.39E-05,-0.045421156,-0.598039216,-0.161764706,0.981921321,-0.029604054,-0.048304295,0.513653858,1
600153,0.039691198,2019,1.83E-05,-0.015329032,0.644230769,0.052884615,0.932652677,0.189431365,0.567750743,0.116325952,1
600157,0.023887103,2016,1.73E-05,-0.505373423,0.334410339,-0.030694669,0.922022637,-0.301037497,-0.639350309,0.086146268,0
600157,0.001161583,2017,8.33E-06,-0.065789819,0.054404145,-0.948186528,0.825615491,0.827849035,0.539461895,-0.40186095,0
600158,-0.001649794,2019,3.48E-05,0.373901051,0.019230769,0.622596154,0.757554099,0.917283373,-0.44580142,0.424569513,1
600160,-0.075332519,2018,8.68E-06,-0.027834144,-0.953431373,-0.860294118,1.238832566,1.127269935,1.178836973,-0.342025317,1
600160,0.005641497,2019,8.00E-06,0.278039086,0.146634615,-0.882211538,0.987749063,0.24956735,-1.075880189,0.09544517,1
600161,-0.009710508,2017,2.18E-05,0.546132935,-0.792746114,0.049222798,0.980885887,0.192929179,-0.806274477,-0.051597753,1
600161,-0.017809985,2018,3.07E-05,0.769547357,-0.485294118,0.448529412,0.894516186,-0.202151056,0.238610818,-0.064594016,1
600161,0.00657938,2019,2.75E-05,-0.103681353,0.15625,0.463942308,0.575533561,0.104542836,0.719339543,-0.992464238,1
600163,-0.005249108,2016,2.26E-05,-0.288951376,-0.143780291,0.195476575,0.780938135,0.725480299,-0.319958972,-0.099032031,1
600163,0.000231656,2017,2.36E-05,0.215074616,-0.075129534,0.137305699,0.485665154,0.893458328,0.013038637,0.076971809,1
600163,-0.009749358,2018,3.66E-05,-0.199183304,-0.321078431,0.558823529,1.177812327,1.658835349,1.043028188,-0.602022366,1
600163,0.046059088,2019,2.22E-05,0.41462915,0.709134615,0.317307692,0.869451666,0.910740493,0.071977499,0.469135398,1
600166,-0.002442783,2016,9.85E-06,-0.289757311,-0.108239095,-0.799676898,1.137549844,-0.049755629,-0.249177861,-0.1032439,1
600166,-0.00732878,2017,2.81E-05,0.153098168,-0.71761658,0.303108808,0.808111343,0.621267222,-0.134088541,0.046851805,1
600169,0.03932358,2016,6.59E-05,-0.403191422,0.528271405,0.8546042,1.219593859,0.107690739,-0.498225927,0.104977039,1
600169,0.002128688,2017,3.39E-05,0.124134203,0.183937824,0.458549223,1.025500866,0.77663798,0.042845537,0.396354736,1
600169,0.00064697,2018,5.22E-05,-0.29568388,-0.031862745,0.769607843,0.9609023,0.741185173,-0.011452523,-0.161834074,1
600169,-0.009110248,2019,2.27E-05,0.268654659,-0.168269231,0.338942308,0.981225295,1.255137901,0.525723471,0.630620989,1
600170,0.047451947,2016,2.48E-05,-0.183771966,0.625201939,0.308562197,1.153621065,-0.336062571,-0.183574538,0.186442263,1
600170,0.001773066,2017,2.42E-05,0.218703021,0.134715026,0.170984456,0.669073364,0.057046623,0.121863194,0.089693131,1
600170,0.004430741,2018,2.34E-05,-0.166836092,0.068627451,0.203431373,0.808699783,0.883152054,0.77798211,-0.119779336,1
600170,-0.01593746,2019,2.16E-05,-0.026948352,-0.286057692,0.298076923,0.87722443,0.095772146,0.356138472,0.372633956,1
600171,-0.024755432,2019,9.06E-06,0.734726597,-0.439903846,-0.723557692,1.074451316,-0.331190123,-2.031053198,-0.028272475,1
600172,-0.052102614,2016,1.14E-05,-0.481029217,-0.731825525,-0.592891761,1.039176319,0.628456417,-0.29425159,-0.087349119,0
600172,0.000134945,2017,2.27E-05,-0.269531506,-0.085492228,0.090673575,1.044501452,0.409397701,-0.996318251,0.61342323,0
600172,0.000255033,2018,1.11E-05,-0.158978415,-0.046568627,-0.490196078,1.216322092,1.190719283,-0.099843905,-0.527184101,0
600176,-0.02468607,2016,4.90E-05,0.120041066,-0.418416801,0.735056543,1.258282961,0.785821926,1.130896143,-0.265234413,1
600176,-0.00554542,2017,3.74E-05,-0.060675228,-0.639896373,0.541450777,1.917665136,0.011673519,0.518887849,-0.30256123,1
600178,0.011371243,2017,1.85E-05,0.024216801,0.787564767,-0.088082902,1.349471988,0.83697627,-0.449889602,0.490037874,1
600179,-7.49E-05,2017,5.97E-05,-0.54978651,-0.098445596,0.787564767,0.934221577,0.820195435,0.531147185,0.270466878,0
600180,0.007699091,2017,9.47E-06,-0.200279161,0.655440415,-0.816062176,1.199708586,1.420609656,0.320392698,0.106378502,0
600180,-0.036167371,2018,2.40E-05,-0.197154147,-0.742647059,0.237745098,1.016267855,0.631404761,0.413635017,-0.547768061,0
600180,-0.086203357,2019,1.46E-05,-0.073074072,-0.932692308,-0.098557692,1.107358769,0.748482768,0.411271461,0.241940254,0
600183,-0.000870246,2017,1.15E-05,0.663471798,-0.21761658,-0.544041451,1.490219408,0.439999307,-0.544433116,-0.390161018,1
600185,0.007233627,2017,1.06E-05,-0.05291659,0.629533679,-0.689119171,1.287984439,0.81273132,0.550086935,0.32208431,1
600185,0.021702077,2018,1.07E-05,1.350177927,0.490196078,-0.571078431,1.157789215,0.692198108,0.523083302,0.030521132,1
600185,-0.007042727,2019,2.02E-05,-0.375363065,-0.120192308,0.213942308,1.080996584,0.825081069,1.235074077,0.249028693,1
600188,-0.006675717,2019,1.35E-05,0.831999356,-0.108173077,-0.141826923,1.199972897,0.345642566,0.655166311,0.5663007,1
600190,-0.00194877,2016,1.27E-05,-0.283328702,-0.095315024,-0.357027464,0.647090737,0.606688919,-0.351297964,-0.346768341,0
600190,0.020766322,2017,2.08E-05,0.106461097,0.92746114,0.002590674,0.931640516,0.569145933,-0.108145368,0.324762401,0
600190,0.019815349,2018,9.57E-06,-0.140057422,0.448529412,-0.737745098,0.932530819,1.663058216,1.516617284,-0.673868207,0
600190,-0.028323869,2019,1.84E-05,-0.074582819,-0.509615385,0.064903846,1.051466297,0.985808686,0.392100162,0.524986764,0
600192,0.039669414,2016,1.25E-05,-0.405845862,0.547657512,-0.408723748,1.192528217,1.113294131,-0.387094386,-0.103189588,1
600192,0.014452735,2018,1.33E-05,-0.240855643,0.333333333,-0.198529412,1.380581972,2.569849311,1.807967786,-1.139524658,1
600192,-0.039828566,2019,1.30E-05,-0.08218252,-0.639423077,-0.165865385,0.990487307,1.186112802,-0.41853047,0.416080876,1
600195,-0.001253764,2018,1.10E-05,0.642550351,-0.083333333,-0.504901961,0.922442415,0.473870023,-0.016764811,-0.495935884,1
600195,0.092068564,2019,1.08E-05,-0.125446961,0.932692308,-0.387019231,1.090967648,0.46983055,0.045901588,-0.341488838,1
600200,-0.08454777,2016,8.30E-06,-0.434184097,-0.899838449,-0.94184168,0.676310158,1.117190634,0.274832004,0.134435641,0
600203,0.064927592,2016,2.06E-05,0.164196009,0.741518578,0.088852989,1.096624645,0.799247845,-0.917882614,0.216574666,1
600203,0.003152979,2017,1.98E-05,-0.3959863,0.313471503,-0.03626943,0.599893431,-0.423931152,-1.035779932,0.092073918,1
600203,0.002546093,2018,1.69E-05,0.61555615,0.014705882,-0.036764706,1.204095199,1.770884163,-0.086836425,0.106690549,1
600203,-0.005309262,2019,1.81E-05,-0.012449666,-0.055288462,0.038461538,1.130717675,2.068956647,-0.456964075,0.079125856,1
600213,-0.00919987,2016,1.38E-05,-0.219339666,-0.179321486,-0.231017771,1.269466466,1.817606441,-0.121619895,0.168816924,1
600213,0.281910209,2019,1.25E-05,0.067837736,0.995192308,-0.211538462,1.088693491,0.969368281,-0.928280081,0.402304648,1
600218,0.003386921,2017,1.36E-05,1.850882973,0.336787565,-0.272020725,0.98423616,0.978020363,-0.103896787,0.490342124,1
600219,-0.040314791,2016,9.10E-06,-0.185688691,-0.60904685,-0.880452342,1.318729504,-0.673994496,-0.41425475,-0.085543481,0
600219,0.021289858,2018,8.28E-06,-0.093441417,0.480392157,-0.901960784,0.859856703,0.629707656,0.151559039,-0.13721137,0
600219,-0.018743068,2019,7.85E-06,0.747338031,-0.336538462,-0.903846154,0.875837982,0.296079835,0.354383759,0.259863457,0
600220,0.00193825,2017,1.28E-05,0.133280209,0.158031088,-0.347150259,0.985588499,0.938309192,0.097532547,0.451030683,0
600220,-0.00020902,2018,1.28E-05,0.146241076,-0.049019608,-0.240196078,0.944893036,1.425145004,0.205841101,-0.070659887,0
600220,-0.00989522,2019,1.17E-05,-0.235281516,-0.180288462,-0.247596154,0.880961851,0.755264187,0.029425227,-0.296490562,0
600221,0.025824986,2016,1.93E-05,0.000381559,0.360258481,0.033925687,0.998904369,-0.393436809,0.205641048,0.273557083,1
600221,-0.00619631,2019,1.35E-05,0.010955672,-0.096153846,-0.141826923,0.898325453,0.235443592,-0.309829479,0.795715505,1
600227,0.040850233,2018,9.85E-06,-0.083273201,0.769607843,-0.705882353,1.151113637,1.746694264,0.915356594,0.244877372,0
600229,0.024289511,2016,3.44E-05,-0.139962229,0.340872375,0.534733441,1.25851422,0.972284854,-0.104574261,0.283483734,1
600229,0.000868815,2017,1.19E-05,-0.067233807,0.018134715,-0.492227979,0.816701762,1.434052184,0.483526805,0.249871954,1
600229,0.020008312,2018,4.46E-05,0.000270111,0.455882353,0.693627451,1.021427073,1.043482001,0.057387443,0.019675052,1
600229,0.03192178,2019,1.05E-05,-0.174396894,0.555288462,-0.439903846,1.054304072,0.734683355,0.128046165,-0.345423997,1
600231,-0.000298972,2017,1.03E-05,-0.08958928,-0.129533679,-0.730569948,1.368288098,1.742531708,1.347886183,-0.369009891,1
600233,0.188246217,2016,3.41E-05,-0.33194771,0.990306947,0.525040388,1.64343346,0.106415945,-1.340987018,-0.512815096,0
600233,0.005520353,2017,6.59E-05,-0.068477389,0.551813472,0.834196891,0.986125723,0.787411567,-0.104624358,0.089557593,0
600233,0.053223293,2018,5.87E-05,0.175010221,0.87745098,0.828431373,0.980174403,0.534802281,0.225183952,-0.152173531,0
600233,0.029427651,2019,6.02E-05,-0.313656247,0.516826923,0.879807692,1.1989368,0.209959793,1.012443972,-0.512662883,0
600235,0.018037637,2018,1.35E-05,-0.106040275,0.419117647,-0.181372549,0.957583578,1.55726334,-0.80369703,-0.310680583,1
600236,0.031331547,2016,9.85E-06,0.06765616,0.428109855,-0.799676898,0.935568425,-0.687960137,-0.388115538,0.223264069,1
600239,-0.051026746,2018,1.49E-05,0.340215205,-0.87254902,-0.107843137,0.777539373,0.412203673,-0.680393604,0.200652569,1
600243,-0.091535474,2016,2.36E-05,-0.386158536,-0.922455574,0.250403877,0.798737773,1.368257141,0.002677922,-0.3952633,1
600243,0.00639407,2017,2.51E-05,-0.146136658,0.590673575,0.202072539,0.751137903,1.151147414,-0.160379344,0.3192109,0
600243,-0.00470324,2018,2.40E-05,-0.342023563,-0.176470588,0.237745098,1.023124314,1.70658003,0.275823207,-0.088632982,0
600248,-0.028242926,2016,6.49E-05,-0.253485793,-0.470113086,0.848142165,1.182267326,0.874801341,0.248897939,-0.34133757,1
600248,-0.001131087,2017,5.21E-05,0.031160162,-0.240932642,0.707253886,1.054860395,1.33100731,0.408688837,0.635627448,1
600248,-0.010259576,2018,2.24E-05,-0.138787722,-0.338235294,0.176470588,0.969624497,1.400083065,0.501824697,-0.196041536,1
600248,0.152023132,2019,2.92E-05,0.07550594,0.978365385,0.507211538,0.914882824,1.068427241,0.463460498,0.15218285,1
600250,0.011406319,2018,2.45E-05,-0.268064685,0.274509804,0.267156863,0.738708806,2.559643848,0.959895291,-0.683564658,1
600251,-0.047790724,2016,7.63E-06,-0.321059641,-0.686591276,-0.967689822,0.96450831,1.330874393,0.656290226,-0.378907148,1
600251,0.012883899,2018,6.93E-06,-0.03368745,0.308823529,-0.975490196,0.890201998,1.223456522,0.352209938,0.105234634,1
600251,0.078719917,2019,7.61E-06,0.404987027,0.887019231,-0.930288462,0.923324733,0.928252664,0.051906497,0.209231011,1
600252,-0.008285191,2018,8.65E-06,0.099442938,-0.269607843,-0.862745098,0.996734138,1.005175746,0.401253987,-0.053438043,1
600256,-0.011973727,2016,2.02E-05,0.080637898,-0.224555735,0.079159935,1.003019664,-0.355936379,-0.389802582,0.383221542,0
600256,0.004151051,2017,2.63E-05,-0.117977997,0.435233161,0.25388601,1.213048137,0.929308991,0.397484143,-0.017327269,0
600256,-0.023519811,2018,4.38E-05,-0.253221466,-0.568627451,0.681372549,1.01768165,0.644064323,0.552871891,-0.230710684,0
600256,-0.014666371,2019,2.00E-05,0.214745999,-0.266826923,0.201923077,0.872896327,0.636063854,0.251062918,0.481469618,0
600258,0.074029156,2019,7.95E-06,0.535232255,0.872596154,-0.889423077,1.478006233,-0.343019291,-0.019436346,0.316708268,1
600259,0.025821628,2016,1.02E-05,-0.261504702,0.357027464,-0.770597738,1.578665293,1.058466229,-0.245517257,-0.068903111,1
600259,0.009398662,2017,9.87E-06,0.3561614,0.727979275,-0.769430052,1.182163576,0.860264551,-0.234565505,0.143980573,1
600259,0.025676486,2018,9.14E-06,-0.267073801,0.568627451,-0.796568627,1.145545791,0.727135357,-0.230610191,0.019182072,1
600262,-0.080825345,2016,2.52E-05,-0.311010481,-0.88368336,0.324717286,0.813822715,-0.405187756,-1.140582217,-0.238841569,1
600262,0.003572936,2017,2.53E-05,0.089365275,0.360103627,0.212435233,0.493491307,-0.046600944,-0.750722433,0.173582995,1
600262,-0.019462912,2018,3.85E-05,-0.184818459,-0.524509804,0.607843137,0.719946058,0.208064106,-1.275363198,0.827951056,1
600262,0.063376665,2019,1.08E-05,-0.168284176,0.819711538,-0.387019231,0.692177879,0.933612501,0.177777976,0.315207058,1
600266,-0.020755067,2017,8.81E-06,0.038781502,-0.919689119,-0.898963731,1.121973705,-0.128949383,-0.251041937,0.719082675,1
600266,0.023179301,2018,8.59E-06,-0.22718131,0.531862745,-0.870098039,1.154570054,0.807270988,0.537928862,0.453920548,1
600266,-0.040304664,2019,7.97E-06,-0.079491313,-0.646634615,-0.884615385,1.005987262,0.383471195,0.583736659,0.293396181,1
