asset,date,rank_beta,rank_br,xret_cumulative,ch4mkt_beta_avg,ch4smb_beta_avg,ch4vmg_beta_avg,ch4pmo_beta_avg,roe_avg,roa_avg,log_me_avg,bm_avg,ep_value,sue_value,cdi_value,ndp_value,ORR,TOR_growth,TOC_growth,OC_growth,Total_AGR,tl_growth,COD_IE,COD_FE,LEV,LNTAS,Liquidity,FAP,LNTL
603011,2019,0.459134615,-0.762019231,0.002931992,1.090965481,1.466576196,0.360015059,-0.344112926,0.012175319,0.007703103,14.6586975,0.730260928,0.00476777,-0.463080616,-2.708629016,0.372194213,0.733030326,0.733030326,0.610891797,0.86792143,0.058831546,0.119076998,,0.035435115,1.622648523,21.7446135,1.586901746,0.130539851,20.78678071
603012,2016,0.127625202,-0.518578352,-0.194001295,1.089357192,0.974979306,-0.132155738,0.116568012,0.011945455,0.008218669,15.10200738,0.71966551,0.007633309,1.487150716,-1.670913092,0.202717184,0.209108554,0.209108554,0.205746271,0.232126058,0.107251207,0.228866542,,0.011278915,1.526530609,22.13258982,2.445701951,0.097403636,21.06814642
603015,2018,-0.703431373,0.495098039,-0.153123685,0.872825569,1.150437267,0.129506326,-0.476174687,0.002326007,0.001748574,14.72977097,0.48404166,0.002413039,1.556193549,-0.766933468,0.034278476,0.10055256,0.10055256,0.080528826,0.140231189,0.148904836,0.428437205,,0.006594758,1.503376063,21.35313123,2.728463074,0.119559078,20.25900019
603015,2019,0.629807692,-0.519230769,0.119721504,0.916106542,1.182808059,-0.372748098,0.414235281,0.015248013,0.010024039,14.79186136,0.479245029,0.009281285,-0.431286019,-0.671191835,0.173578221,0.592704778,0.592704778,0.469358552,0.592545965,0.183773329,0.476653803,,0.015318176,1.717244424,21.5218383,2.144043163,0.09922039,20.64877878
603017,2016,-0.815831987,-0.576736672,-0.456854236,0.939656991,1.007576393,0.18571204,-0.271110773,0.022069998,0.014723158,14.89956665,0.587646652,0.008806272,0.119466439,-1.970015917,0.296251757,0.284100918,0.284100918,0.310606935,0.285853725,0.069612222,0.071983423,,,1.467640146,21.6780735,1.589433633,0.144143575,20.53436154
603017,2017,0.292746114,0.764248705,0.356385368,0.988454932,1.05911131,0.316037033,-0.473621731,0.02189524,0.014483297,14.9667029,0.573955399,0.007258629,0.435766825,-1.503673672,0.243960364,0.139243575,0.139243575,0.16156238,0.150363842,0.164515558,0.465960735,,0.028646409,1.669770543,21.83037867,1.416317989,0.121094402,20.91687236
603017,2018,0.220588235,0.87745098,-0.180841814,1.175223385,0.917549745,-0.049370579,0.502112549,0.023126749,0.014018485,14.87824428,0.646699364,0.007001658,0.580029892,-2.128846535,0.343181773,-0.1367762,-0.1367762,-0.134944792,-0.147707657,0.068697348,0.083986316,,0.025815814,1.685924827,21.89681915,1.437329758,0.111303066,20.99751764
603017,2019,0.358173077,0.932692308,0.080973889,0.904195859,0.824639286,0.237535601,0.050658848,0.022220944,0.01341431,14.87402881,0.684718788,0.006525494,0.017613823,-1.777456091,0.37105894,-0.020953167,-0.020953167,0.003323958,-0.024099555,0.068545969,0.161189661,,0.011391339,1.79252669,21.96311796,1.283953569,0.122780683,21.14696269
603018,2016,-0.001615509,0.799676898,-0.275963579,0.902977686,0.630158059,-0.118841687,0.203967346,0.030236346,0.013534763,15.46704053,0.405044867,0.012560159,0.871486071,-1.085850503,0.472281927,0.680301914,0.680301914,0.719575989,0.882339041,0.332366778,0.4789382,,0.014306645,2.625835564,22.51383556,1.364016723,0.063041433,22.03445828
603018,2018,0.049019608,-0.544117647,-0.058518249,0.935481882,0.792002481,0.588801427,0.388381837,0.033075611,0.013057335,15.48154608,0.522780158,0.01120637,0.92294613,-1.321129496,0.612096191,0.052870619,0.052870619,0.016969033,0.01252583,0.193212415,0.214726078,,-0.002559868,2.636007626,22.80916423,1.394504087,0.047367467,22.33215762
603018,2019,-0.8125,0.045673077,-0.01051534,1.095750856,0.880241877,0.94872498,0.148112816,0.034330691,0.013144623,15.65706444,0.518156328,0.015216083,0.295202764,-2.314661909,0.764524668,0.068395077,0.068395077,0.078654207,0.068118518,0.137873194,0.116340034,,-0.008340758,2.556847927,22.93832513,1.408780085,0.041311624,22.44221312
603019,2016,0.31825525,0.786752827,0.609663278,1.3273543,-1.167538618,-3.613750651,-0.246822936,0.004960013,0.002187842,16.90578383,0.158595527,0.000657533,0.772604322,-0.079714127,0.12438417,0.576912793,0.576912793,0.572821817,0.59444874,0.276080264,0.39745324,,0.022346424,2.744467355,22.98950173,1.523172009,0.117031581,22.53636399
603019,2017,-0.898963731,0.748704663,0.057864108,0.974103697,-0.892051038,-2.821549998,0.280168889,0.014775008,0.005032991,17.22380028,0.12673383,0.001646085,0.127130264,-0.137267593,0.233553219,0.352789721,0.352789721,0.351557007,0.373048706,0.777891449,1.111938413,,0.024259737,4.082612831,23.56492982,1.452911785,0.084050518,23.28397019
603021,2016,-0.033925687,0.621970921,-0.398667601,0.841370472,0.63322469,-0.729783245,-0.153419038,0.007061142,0.003376679,14.67059177,0.595522446,0.000359618,-1.139021053,-2.922795135,0.663940888,0.183413449,0.183413449,0.312645142,0.362061255,0.000214417,0.017752583,,0.027741525,2.140391464,21.78752657,0.431859315,0.355231933,21.15790942
603021,2017,0.331606218,-0.515544041,-0.156162373,1.113375949,0.831414813,0.092170926,0.481735766,-0.001691877,-0.000803881,14.52288877,0.673372937,-0.005782826,1.906600066,-3.65896739,0.810602485,-0.065705733,-0.065705733,-0.061751716,-0.049866253,-0.004979372,-0.007405242,,0.032177094,2.134457065,21.78253476,0.513125442,0.481180755,21.15047663
603021,2018,-0.825980392,-0.375,0.282286312,0.897253218,0.879621711,-0.039680476,0.338029583,-0.005496993,-0.002523109,14.625663,0.588678343,0.001248854,-3.553711214,-0.993214596,0.842588349,0.062711036,0.062711036,0.057170151,0.008923103,0.189316844,0.435646298,,0.055495737,2.790019536,21.95591382,0.519992361,0.369845375,21.51209176
603025,2017,0.839378238,0.616580311,-0.221966915,0.955981581,0.370329218,-0.149063932,-0.118029223,0.047667854,0.043400674,16.18967324,0.171358559,0.007118501,-1.161707108,,-0.017609645,-0.16411494,-0.16411494,-0.056712951,-0.103867966,-0.013136646,-0.169893483,,,1.09733449,21.36024507,8.303633458,0.063980516,18.93775913
603025,2019,-0.329326923,-0.192307692,4.242434719,0.663468584,0.465003938,-1.388868853,-0.638768834,0.031166072,0.027283065,16.55862456,0.133626553,0.002256662,1.560570462,,-0.008960469,1.359735647,1.359735647,1.030166248,1.400041074,0.174290689,1.075223826,,,1.182671283,21.50407297,4.688318764,0.077306595,19.63623028
603029,2017,0.70984456,0.68134715,-0.100790688,1.121385231,1.748261609,0.563274303,-0.434668559,-0.002030764,-0.001542075,13.41955615,1.139733757,-0.003991074,1.091879281,-0.282494598,0.148909926,0.689615219,0.689615219,0.567040788,0.605827718,0.222886656,0.694030421,,0.007258142,1.519309719,20.85420401,2.01842537,0.175178884,19.7806931
603029,2018,0.982843137,0.308823529,0.03336532,0.888477008,1.068400382,0.23666123,-0.032153624,0.002006536,0.001293304,14.10183488,0.57278007,-0.003418631,-0.196481577,-2.766708395,0.092541845,0.057511585,0.057511585,0.101100183,0.144627373,0.114668768,0.334936357,,0.002113295,1.693050214,20.96276131,1.899279264,0.164207572,20.06957672
603029,2019,0.379807692,-0.269230769,-0.155994824,0.975427567,1.368719684,0.302214738,0.373324114,-0.008870297,-0.00536761,14.05254435,0.587418523,0.001441528,-0.322055901,-4.061465871,0.064186405,-0.029602007,-0.029602007,-0.093894355,-0.020545956,-0.108688373,-0.201545626,,-0.032512049,1.579039918,20.84770014,2.678379242,0.175568524,19.84449927
603032,2018,-0.512254902,0.806372549,-0.34361582,1.285461322,0.802490718,-0.421282699,0.850539345,0.003393463,0.00274903,14.64402446,0.306645172,-0.000208888,-1.760864517,,,-0.426674188,-0.426674188,-0.313081284,-0.340655986,-0.034474995,-0.206984943,,,1.187489809,20.51618726,12.20930713,0.221393359,18.6703148
603033,2018,-0.757352941,0.899509804,0.749486006,0.908256731,0.574813747,0.48309665,-0.140976941,0.019175723,0.013797627,14.81574029,1.214149339,0.003156099,1.647163446,0.048519998,,-0.129665698,-0.129665698,-0.111687381,-0.13374719,0.201639791,0.580321127,,0.0096071,1.593761429,22.25948124,1.869706776,0.088279981,21.27210667
603033,2019,0.889423077,0.990384615,0.148625245,0.596434984,0.310057548,-0.432867816,-0.05701456,0.014500159,0.008953464,15.56116017,0.522939989,0.010461509,1.001117084,-0.890351424,,1.155441978,1.155441978,1.393268932,1.71128497,0.202822845,0.457136327,,0.024772512,1.822564954,22.44415241,1.539797592,0.352675696,21.64857975
603050,2018,0.404411765,0.343137255,-0.005311427,1.098435318,1.166202831,-0.203064696,0.057161045,0.013094123,0.006771855,13.92777625,1.010276484,0.000185055,0.139471619,-0.749111835,,0.030021217,0.030021217,0.024583632,0.044793888,0.15597065,0.222044988,,-0.006896563,2.138628569,21.62131904,1.607551811,0.09404322,20.9909788
603050,2019,0.377403846,0.317307692,0.163055306,0.938626506,1.457855019,-0.321149166,-0.178408711,0.019619435,0.008991315,14.56114694,0.565189197,0.006596602,0.104513442,-0.74408261,,0.34787951,0.34787951,0.365273291,0.384527685,0.255235196,0.377843595,,0.005465555,2.40624795,21.848642,1.726586998,0.10340279,21.31149847
603056,2019,0.521634615,-0.408653846,-0.198726382,1.087383573,0.277573792,-0.003579903,-0.154834539,0.025915875,0.011132046,15.61935307,0.903162847,0.001078641,0.243727916,-0.924805995,,0.281556241,0.281556241,0.311534664,0.293277934,0.56104558,0.619786275,,0.06573479,2.378422916,23.41526711,0.783088376,0.235630784,22.86976952
603060,2017,-0.450777202,0.111398964,0.780895561,1.010368178,0.990936249,0.611398881,0.327135761,0.042633087,0.034686503,14.12931593,0.894545132,0.01092371,0.856042875,-1.326344255,,0.15406131,0.15406131,0.160093327,0.180198125,0.163895568,0.262608467,,,1.250397725,21.21286715,3.897795334,0.242528585,19.60470075
603060,2018,0.426470588,-0.588235294,0.302711117,0.923408901,0.430904298,0.388617005,0.112184411,0.017270708,0.013889961,15.29536423,0.375466545,-0.005406796,1.126239906,-1.120925653,,0.054529074,0.054529074,0.194305389,0.227438576,0.126554155,0.323345219,,-0.126561793,1.307592465,21.33203071,2.481133711,0.274624826,19.88486354
603060,2019,-0.661057692,0.016826923,0.18433721,0.685046144,0.229535015,-0.511962934,-0.677270934,0.034973746,0.025912618,16.0716754,0.166126297,-0.001819848,0.555933158,-0.356415094,,0.689053687,0.689053687,0.725302215,0.666239237,0.467608416,1.156034117,,0.054692644,1.528070879,21.71566485,1.528314487,0.306304294,20.65313401
603066,2016,0.899838449,-0.224555735,-0.344978585,1.105474315,2.774582215,1.333380359,-0.201196381,0.02462767,0.019442267,14.35240208,0.503979302,0.009094713,-0.229040573,-0.903524496,0.129799293,0.252595313,0.252595313,0.250114183,0.27893754,0.117029789,0.160188297,,,1.291129317,20.89144891,3.866060687,0.081791952,19.40194391
603066,2017,0.683937824,-0.492227979,-0.21553375,1.128569297,1.466086282,0.710364601,-0.166040736,0.02218257,0.0167972,14.34044268,0.572301186,0.006347789,-0.026264794,-2.729690252,0.056502011,0.122393276,0.122393276,0.103963458,0.129985873,0.106237223,0.197969503,,,1.323069885,20.99241328,3.589763249,0.068191041,19.58257195
603066,2018,0.62745098,0.193627451,0.241851255,1.153932743,1.24579559,0.916377016,-0.389375576,0.020088762,0.014864856,14.7059982,0.406317773,0.005900023,-0.588542906,-0.936253687,0.098477168,-0.174441993,-0.174441993,-0.192242818,-0.142059377,0.081996344,0.230521321,,0.001453689,1.384467714,21.07122108,3.09095337,0.05804318,19.79000987
603066,2019,0.622596154,-0.350961538,-0.148750667,1.087944921,1.343720905,0.511017244,0.152661686,0.020738184,0.014633622,14.77886824,0.396063887,0.006136931,0.227211546,-3.501577121,0.091007028,0.160416383,0.160416383,0.218214482,0.235245127,0.135243955,0.321158431,,-0.051321149,1.477494898,21.19806864,2.717288949,0.044665811,20.06851882
603069,2018,0.796568627,-0.301470588,1.036095813,1.008371096,0.994783912,-0.050123173,-0.01888935,-0.010219435,-0.005797847,14.90028583,0.399611594,-0.016192188,1.030589666,,0.104755063,-0.574542408,-0.574542408,-0.362005692,-0.375218766,-0.001949947,0.080047576,,,1.923114285,21.42995243,0.645070219,0.41300353,20.6960043
603077,2016,-0.34733441,0.602584814,-0.253779604,0.783655666,0.682038882,0.263132666,0.165766399,0.007407556,0.006248895,16.67869505,0.634118888,0.002854965,0.51819863,,0.057490858,0.437634499,0.437634499,0.480807345,0.521994084,0.004262284,-0.157081803,,0.047680849,1.151140198,23.29226226,2.467595834,0.357821357,21.26196192
603077,2017,0.541450777,-0.492227979,0.081960554,0.617164121,0.513994106,0.077990975,-0.025956697,0.013180624,0.011084049,16.56914823,0.723484116,0.006549561,-1.962924375,-1.185128765,0.099983269,0.049601271,0.049601271,0.034476524,0.042790677,0.053949395,0.475167697,,0.01246405,1.225144103,23.34480669,1.493637234,0.38299194,21.6507336
603077,2018,0.318627451,-0.431372549,-0.316031155,0.943850681,0.542102988,0.11590505,-0.000922607,0.00941956,0.007684529,16.39538122,0.864467488,-0.004623541,1.023733507,-1.078970833,0.214427442,-0.201835378,-0.201835378,-0.10659838,-0.151065461,0.060330553,0.266390349,,0.041197227,1.281201106,23.40338739,1.198686037,0.350783421,21.88690421
603088,2019,-0.860576923,-0.180288462,0.002366362,0.96865946,1.000665341,-0.020218112,0.038215165,0.026843231,0.016953066,14.39481914,0.309573743,0.011092636,0.065629675,-1.487184325,0.11445212,0.3848458,0.3848458,0.442000508,0.507222398,0.11658661,0.39107862,,0.219556686,1.861257504,20.65309119,1.649606608,0.151245447,19.88247711
603090,2018,-0.585784314,-0.134803922,0.044237862,0.997879145,0.912104832,0.319513807,-0.125743381,0.01618696,0.011159934,14.13479181,0.393851576,0.001747041,-0.346452953,-1.617421948,0.089016837,-0.188455188,-0.188455188,-0.192003564,-0.221683059,-0.04120584,-0.210664875,,-0.005389736,1.356841813,20.3641768,2.18020528,0.247796381,19.0285543
603090,2019,-0.776442308,-0.180288462,-0.133119727,1.034930203,1.486906774,0.045594785,0.379207007,0.009602011,0.006960332,14.18152263,0.363546695,0.002165726,-1.936292091,,0.063722634,0.562751703,0.562751703,0.659905234,0.882354911,0.075652923,0.257089177,,0.068093668,1.44374126,20.43710465,1.912217991,0.22817164,19.25735317
603098,2018,-0.553921569,0.683823529,-0.298057415,0.890588029,1.241412708,0.185702103,0.721134458,0.030865545,0.016863895,14.62870877,1.250448754,0.009843286,-1.244333084,-0.314565949,,-0.233154404,-0.233154404,-0.209634205,-0.205037717,0.281582601,0.525716657,,0.020753329,2.246353428,22.26409172,2.025122707,0.106546066,21.67500554
603098,2019,0.853365385,0.098557692,3.315684488,0.714633092,0.581510804,0.131154864,0.196663579,0.022801135,0.010009037,15.6573131,0.387257746,0.002188306,0.759832966,,,0.045847675,0.045847675,0.03984064,0.030089454,0.062257336,-0.130771815,,0.032009161,1.831541577,22.32448792,1.937385159,0.087612918,21.53485594
603100,2016,0.544426494,0.266558966,-0.272276391,1.152364249,1.387300672,-0.069732931,0.191457243,0.018383358,0.007732366,14.78287079,0.753659394,0.011938508,1.418514082,-2.87947865,0.961122074,0.128109971,0.128109971,0.143600523,0.12646698,0.055958631,0.051455119,,0.0269594,2.396598989,22.31324883,1.520804536,0.10602151,21.77323818
603100,2017,0.414507772,0.106217617,0.094846503,1.115832337,1.126863427,0.365637184,0.14709981,0.025977088,0.011010881,14.65325213,0.931008737,0.016175869,2.649660826,-3.246926869,0.897586422,0.127660717,0.127660717,0.113322943,0.128417971,0.02964638,-0.033830147,,0.027877944,2.206612444,22.34246426,1.474008824,0.111460152,21.73882255
603100,2018,-0.117647059,-0.544117647,-0.13264485,1.002394876,0.893097274,-0.187814126,0.090782112,0.014486877,0.006586211,14.98996275,0.732403842,-0.012471418,-1.376631197,,0.525142587,-0.032876201,-0.032876201,-0.037440143,-0.081231309,0.020440196,-0.018509311,,0.026954961,2.10946005,22.36269835,1.597161587,0.117280014,21.7201398
603100,2019,-0.807692308,0.709134615,1.224800828,1.110416648,0.93531948,0.720610786,-0.174842762,0.044749521,0.021331673,15.41091012,0.535125977,0.021825511,1.206948826,-2.82812633,0.236574767,0.400791074,0.400791074,0.342026084,0.392032992,0.171043019,0.144979861,,-0.013241692,2.058627302,22.52059318,1.690108308,0.100564042,21.85552684
603101,2017,0.067357513,-0.492227979,-0.191038976,0.999018365,0.812182374,0.025353588,0.171817803,0.014666949,0.006473203,13.94112984,1.274704229,0.00374092,-1.398472074,-0.207433455,0.981698418,0.283190798,0.285274504,0.338306282,0.266981853,0.390143317,0.752251784,,0.035976564,2.804824287,22.06649687,0.413183578,0.389728256,21.62561922
603106,2018,1.0,0.338235294,-0.294586054,1.359454561,1.282794904,-0.049550908,-0.308198967,-0.006644015,-0.004755722,14.19527614,1.114004168,0.00924578,-2.204480878,-1.013570828,,0.448463923,0.448463923,0.35325959,0.481045854,0.064353657,0.267191301,,,1.483938016,21.59935066,4.829962886,0.100488991,20.47885283
603116,2016,0.263327948,-0.576736672,-0.287378178,0.879580392,1.21753328,0.338130796,0.114888006,0.026083682,0.020109983,14.92933762,1.127143233,0.017017721,3.116930718,-2.314930171,0.101903519,0.021316495,0.021316495,0.029901031,0.032017768,0.090841847,0.190775931,,,1.324420631,22.2478548,3.031105025,0.120062445,20.84116533
603126,2018,-0.262254902,0.838235294,-0.291756114,1.129401206,1.451146134,0.473988937,0.234426994,0.008817172,0.004924466,14.84966735,0.69668281,-0.007105481,0.569761739,-1.376595028,0.369047162,0.113183972,0.113183972,0.143864741,0.214412689,0.173072795,0.351906943,,-0.146557935,2.115693275,22.15018518,1.521226629,0.171748737,21.51027861
603126,2019,0.245192308,0.935096154,1.260326539,1.016820884,1.724036533,0.355530875,-0.395196015,0.017905367,0.008543869,15.20590921,0.529322573,0.006523128,0.651468273,-2.330890011,0.181440534,0.298198605,0.298198605,0.231054651,0.218130168,0.029528105,-0.035070048,,-0.010817175,1.977274894,22.17928572,1.637005589,0.148695334,21.47457884
603128,2016,0.951534733,0.873990307,-0.321876366,1.074583628,1.281136592,0.276575128,-0.003961422,0.020123194,0.014515422,15.83262367,0.500512516,0.014313176,1.016023768,-2.129927196,0.004024003,0.07460549,0.07460549,0.069659683,0.071641417,0.078978531,0.086408399,,-0.00630047,1.402729647,22.4230241,2.475469462,0.117884336,21.17511422
603128,2017,0.67357513,0.862694301,0.588917276,1.066080062,0.575712324,-0.135149539,0.033587406,0.020835141,0.015000716,15.69035387,0.624816745,0.007731849,0.220007713,,-0.00064014,0.04322872,0.04322872,0.045728068,0.042422192,-0.009304176,-0.147052806,,0.008147962,1.328346925,22.41367637,2.933004535,0.112995159,21.01605658
603128,2018,-0.193627451,0.544117647,-0.384462344,1.240102858,1.090561709,0.289129847,0.089420013,0.019709209,0.014741583,15.68227174,0.645813539,0.010917676,1.058363397,-0.031334137,0.118133399,0.443697123,0.443697123,0.440232797,0.449546883,0.308624329,1.016977225,,0.010160787,1.615468742,22.68265282,1.911377793,0.081334903,21.71765655
