asset,date,br,start_date,end_date,compounded_xret,ch4mkt_beta,ch4pmo_beta,ch4smb_beta,ch4vmg_beta
600378,2015,0.0,2016/7/1,2017/6/30,-0.203070487,0.876890867,0.163771033,0.766766855,-1.401861206
600378,2016,0.0,2017/7/1,2018/6/30,-0.227475845,0.625565229,0.638962027,1.075707899,0.017181428
600378,2017,5.22e-05,2018/7/1,2019/6/30,0.590999889,0.999399722,0.335992886,1.006854188,0.226266329
600378,2018,5.03e-05,2019/7/1,2020/6/30,0.31681072,0.999677103,-0.566084134,1.199979823,0.283678212
600378,2019,2.49e-05,2020/7/1,2021/6/30,0.079460668,1.309076995,-0.258572435,0.217268633,-0.408612693
600379,2014,1.56e-05,2015/7/1,2016/6/30,-0.017039032,0.753440614,-0.118814988,1.090783879,0.147241921
600379,2015,0.0,2016/7/1,2017/6/30,-0.349572622,1.026557832,0.325929705,1.432473707,0.85759872
600379,2016,1.3e-05,2017/7/1,2018/6/30,-0.452977756,1.146042507,0.343052128,0.688548251,-0.985279573
600379,2017,5.22e-05,2018/7/1,2019/6/30,0.180780279,1.07443854,0.003889984,1.627625611,0.550751491
600379,2018,0.0,2019/7/1,2020/6/30,-0.008649745,1.101820013,0.175858896,1.312679359,0.394719204
600379,2019,0.0,2020/7/1,2021/6/30,0.462178339,1.177293564,0.082982027,1.011838108,1.165398646
600380,2014,0.0,2015/7/1,2016/6/30,-0.400597126,1.192506508,0.216012406,0.994780004,0.066282571
600380,2015,0.0,2016/7/1,2017/6/30,-0.015323351,1.212903763,0.517776397,0.812797806,0.39413267
600380,2016,0.0,2017/7/1,2018/6/30,0.309929416,1.17249058,-0.053591777,0.454800111,-0.446974761
600380,2017,0.0,2018/7/1,2019/6/30,-0.179705135,1.053132892,-0.271669851,1.051748612,0.357642449
600380,2018,0.0,2019/7/1,2020/6/30,0.850623651,1.064099511,-0.223020756,0.282978053,0.216292418
600380,2019,0.0,2020/7/1,2021/6/30,-0.150026088,1.090997683,-0.14165775,0.457471091,-0.259151769
600381,2015,0.0,2016/7/1,2017/6/30,0.032718136,0.865262345,-2.321382799,1.765628036,-0.218874983
600381,2016,0.0,2017/7/1,2018/6/30,-0.351199313,1.328640163,0.313522518,2.050304199,1.280586488
600381,2017,0.0,2018/7/1,2019/6/30,-0.276713864,1.120034198,-0.092360544,1.620916275,0.558463649
600381,2018,1.19e-05,2019/7/1,2020/6/30,-0.173711805,0.976100359,0.058977726,1.058604872,0.321339002
600381,2019,0.0,2020/7/1,2021/6/30,0.497730427,1.011854554,-0.023264732,1.188753971,-0.593338306
600382,2014,0.0,2015/7/1,2016/6/30,-0.100148409,1.214516263,-0.214859076,0.885856576,-0.221517384
600382,2015,0.0,2016/7/1,2017/6/30,-0.110868984,0.659300616,-0.130238684,0.97463967,0.146868387
600382,2016,0.0,2017/7/1,2018/6/30,-0.276812264,1.004572106,0.18233432,1.152086473,0.630709426
600382,2017,0.0,2018/7/1,2019/6/30,-0.061366314,0.910542823,0.213383924,1.003902202,0.116974238
600382,2018,0.0,2019/7/1,2020/6/30,-0.162478559,1.005885031,0.402873555,0.664697934,0.172443264
600382,2019,0.0,2020/7/1,2021/6/30,0.025155693,0.958989348,-0.135301297,0.511847782,0.146338229
600383,2014,0.0,2015/7/1,2016/6/30,-0.185678313,0.902272823,-0.179796278,-0.89207911,0.389566626
600383,2015,0.0,2016/7/1,2017/6/30,0.210234117,1.144520182,0.019096503,-1.073811755,0.652414968
600383,2016,0.0,2017/7/1,2018/6/30,-0.124981315,1.546322847,0.76863025,-0.356983862,1.161213865
600383,2017,0.0,2018/7/1,2019/6/30,0.223297239,1.192178372,0.5928197,-0.34440576,0.479312737
600383,2018,0.0,2019/7/1,2020/6/30,0.185262022,1.296862538,0.301846465,-0.086146282,1.255545459
600383,2019,0.0,2020/7/1,2021/6/30,-0.231994878,1.085469364,0.582209715,-0.041548846,1.742606137
600386,2014,0.0,2015/7/1,2016/6/30,0.140432288,1.239974371,-0.397611893,1.276285751,0.316099312
600386,2015,0.0,2016/7/1,2017/6/30,-0.298212074,1.032893582,-1.048821943,0.919073587,0.232245205
600386,2016,0.0,2017/7/1,2018/6/30,-0.418796783,1.129408719,0.18615791,0.926363576,-0.441840387
600386,2017,0.0,2018/7/1,2019/6/30,0.059133421,1.075474065,-0.035854637,1.286893629,-0.190035137
600386,2018,0.0,2019/7/1,2020/6/30,-0.13963234,1.051967694,0.149719307,1.180572423,0.001593068
600386,2019,0.0,2020/7/1,2021/6/30,0.014795648,0.833695995,0.202578305,0.853821428,0.239239611
600387,2014,0.0,2015/7/1,2016/6/30,-0.499390311,1.082901618,-0.404693594,0.457666424,-0.175393074
600387,2015,0.0,2016/7/1,2017/6/30,-0.004119985,0.89281301,-0.650477472,0.444118083,-0.466422199
600387,2016,0.0,2017/7/1,2018/6/30,-0.299670068,0.91339257,0.427111613,0.700191718,-0.488420376
600387,2017,0.0,2018/7/1,2019/6/30,-0.16649349,1.290263365,-0.230517266,1.214641597,0.555892464
600387,2018,0.0,2019/7/1,2020/6/30,0.002582853,1.243376909,0.897780903,0.871353455,-0.086784956
600387,2019,0.0,2020/7/1,2021/6/30,-0.290996034,0.906532297,0.262892368,1.193612308,0.59070966
600388,2014,0.0,2015/7/1,2016/6/30,-0.349714229,1.097899716,-0.00972815,0.763689671,0.008402674
600388,2015,0.0,2016/7/1,2017/6/30,0.233853918,0.965877793,-0.332282128,1.371194092,0.564584675
600388,2016,1.29e-05,2017/7/1,2018/6/30,-0.165236041,0.77874183,-0.362094049,1.629672341,0.594951765
600388,2017,2.37e-05,2018/7/1,2019/6/30,-0.045092677,0.741636728,0.000473009,0.858294002,0.458036359
600388,2018,2.16e-05,2019/7/1,2020/6/30,-0.290935547,0.839244987,-0.090364969,0.505964745,0.350470875
600388,2019,0.0,2020/7/1,2021/6/30,-0.026618975,0.8341831,0.419587546,0.608291491,0.401723264
600389,2014,0.0,2015/7/1,2016/6/30,-0.339687517,1.198600664,0.569514761,0.871849071,-0.683931822
600389,2015,0.0,2016/7/1,2017/6/30,0.179156108,0.878021869,0.41348806,1.728342025,0.383738388
600389,2016,0.0,2017/7/1,2018/6/30,0.144728034,1.327715549,-0.029077751,2.650525881,1.817142783
600389,2017,0.0,2018/7/1,2019/6/30,0.119026728,0.993940385,-0.08802654,0.780324924,0.317916136
600389,2018,0.0,2019/7/1,2020/6/30,-0.132116271,1.149645351,0.33921996,-0.056073049,0.185851687
600389,2019,0.0,2020/7/1,2021/6/30,0.965040302,1.0435435,0.092158247,0.875894588,0.535889507
600391,2014,0.0,2015/7/1,2016/6/30,-0.353703434,1.193903125,-0.029590569,-0.918583913,-1.921196645
600391,2015,0.0,2016/7/1,2017/6/30,-0.314522924,1.17457947,0.178164549,-0.161032257,-1.562265501
600391,2016,0.0,2017/7/1,2018/6/30,-0.463926661,1.182423313,0.476541629,0.510165497,-1.364983469
600391,2017,0.0,2018/7/1,2019/6/30,0.007991797,0.999171697,0.679067836,0.58396253,-1.533404942
600391,2018,0.0,2019/7/1,2020/6/30,0.237966847,0.9240659,0.3902252,0.98028613,-1.087297786
600391,2019,0.0,2020/7/1,2021/6/30,0.137289414,1.367024063,-0.451712098,0.790676083,-0.982646304
600392,2014,0.0,2015/7/1,2016/6/30,0.597771112,0.830569551,0.420516702,-1.396997886,-3.893540225
600392,2015,0.0,2016/7/1,2017/6/30,-0.207040604,1.306246644,-0.17583443,-1.109882261,-1.318342821
600392,2016,0.0,2017/7/1,2018/6/30,0.213744065,2.02020899,0.455468729,0.326764147,-0.800290204
600392,2017,8.57e-06,2018/7/1,2019/6/30,-0.123686893,1.353806591,0.560203353,0.286017647,-0.332939847
600392,2018,8.16e-06,2019/7/1,2020/6/30,-0.372514433,0.832502773,0.705540494,0.587083667,-0.885441939
600392,2019,0.0,2020/7/1,2021/6/30,1.426646391,1.30223049,-0.104194052,0.21577817,-0.297733725
600393,2014,0.0,2015/7/1,2016/6/30,-0.332467712,0.742816502,0.608397186,0.688554764,-1.57139994
600393,2015,0.0,2016/7/1,2017/6/30,0.2085077,0.694429886,0.632642459,-0.106020594,-0.35459738
600393,2016,8.74e-06,2017/7/1,2018/6/30,-0.506085785,0.37805232,0.557925939,0.329435866,-0.151924195
600393,2017,8.89e-06,2018/7/1,2019/6/30,0.32557038,1.148498761,0.212274632,1.177604588,0.160968641
600393,2018,8.4e-06,2019/7/1,2020/6/30,-0.398933809,0.910211364,0.696882767,0.929967425,0.045584909
600393,2019,0.0,2020/7/1,2021/6/30,-0.319043268,1.063405765,0.47679782,0.887800333,0.305856082
600395,2014,0.0,2015/7/1,2016/6/30,-0.47671063,1.106680574,0.796069968,-0.417908696,-2.236873769
600395,2015,0.0,2016/7/1,2017/6/30,-0.12499981,1.512701056,0.144575584,-0.759812204,-1.557053483
600395,2016,2.14e-05,2017/7/1,2018/6/30,-0.161108047,1.505352063,-0.114762809,1.541835752,1.347636054
600395,2017,0.0,2018/7/1,2019/6/30,0.01671411,0.934282648,0.199530267,0.646211965,0.597511982
600395,2018,0.0,2019/7/1,2020/6/30,-0.042937145,0.959630888,0.236025739,0.463797163,0.477397809
600395,2019,0.0,2020/7/1,2021/6/30,0.395619219,1.130719592,-0.646819991,0.903062876,1.281470523
600396,2014,0.0,2015/7/1,2016/6/30,-0.590485156,1.227798209,0.250890901,0.678631234,-0.302264975
600396,2015,0.0,2016/7/1,2017/6/30,-0.261350942,1.024699834,0.295378413,0.742364644,0.071520155
600396,2016,0.0,2017/7/1,2018/6/30,-0.427317202,0.888643407,0.39067759,0.940899914,0.113049189
600396,2017,0.0,2018/7/1,2019/6/30,-0.015740529,0.882993063,0.010745012,1.32972762,0.128990382
600396,2018,0.0,2019/7/1,2020/6/30,0.246947642,1.709606686,0.942697526,0.426260397,-1.214548252
600396,2019,0.0,2020/7/1,2021/6/30,0.02174383,1.119841851,0.502108864,1.263940292,0.443553121
600397,2014,0.0,2015/7/1,2016/6/30,-0.550909475,1.288091671,1.17164184,0.460694757,-1.523049478
600397,2015,0.0,2016/7/1,2017/6/30,-0.036014953,1.218231531,0.185872924,0.189415177,-1.44216243
600397,2016,0.0,2017/7/1,2018/6/30,-0.375567003,1.281586547,-0.184969009,1.99741465,1.003658747
600397,2017,1.03e-05,2018/7/1,2019/6/30,-0.069276164,0.796862606,-0.231619519,3.063429678,1.178311452
600397,2018,0.0,2019/7/1,2020/6/30,-0.201345029,1.09718384,0.564193061,1.731937949,0.899768147
600397,2019,0.0,2020/7/1,2021/6/30,0.223122649,1.290907167,-0.19271925,1.269351424,1.093203814
600398,2014,0.0,2015/7/1,2016/6/30,-0.369130718,0.996762015,-0.270675125,-0.154983458,0.808633714
600398,2015,1.49e-05,2016/7/1,2017/6/30,-0.133325033,0.718629311,-0.219279709,-0.191946705,0.105322545
600398,2016,0.0,2017/7/1,2018/6/30,0.371784657,0.802466045,-0.351507348,0.508082283,0.581798946
600398,2017,0.0,2018/7/1,2019/6/30,-0.269068587,0.951000967,-0.51099873,-0.100604214,0.145612118
600398,2018,1.15e-05,2019/7/1,2020/6/30,-0.368313398,0.792473112,0.309358395,0.220382828,0.138458776
600398,2019,9.88e-06,2020/7/1,2021/6/30,0.327286885,0.70886888,0.267856676,0.225100761,0.370727523
600399,2014,0.0,2015/7/1,2016/6/30,-0.459856558,1.09614908,0.892624295,0.432493075,-1.927428316
600399,2015,0.0,2016/7/1,2017/6/30,-0.050027307,1.56921069,0.308461208,-0.320960234,-1.106524721
600399,2016,0.0,2017/7/1,2018/6/30,-0.126568936,1.147822441,0.081686037,0.955269764,-0.278089576
600400,2014,0.0,2015/7/1,2016/6/30,0.250212234,0.817669649,-0.345643319,1.688174504,1.267082901
600400,2015,0.0,2016/7/1,2017/6/30,-0.163754251,0.289566345,0.430759323,-0.054060343,-0.37286079
600400,2016,1.18e-05,2017/7/1,2018/6/30,-0.224175167,0.608678838,0.254002982,0.370302084,0.089970009
600400,2017,1.18e-05,2018/7/1,2019/6/30,-0.028196469,0.778681276,0.429452556,0.870594552,0.169622005
600400,2018,0.0,2019/7/1,2020/6/30,-0.074260312,0.166641711,-1.088103245,0.333530529,0.32578081
600400,2019,0.0,2020/7/1,2021/6/30,-0.123937187,0.464657233,-0.156001655,0.680060121,0.324797988
600403,2014,0.0,2015/7/1,2016/6/30,-0.34104587,1.14515473,0.610783547,0.550858362,-0.819130648
600403,2015,0.0,2016/7/1,2017/6/30,-0.079588335,0.92309399,0.618093638,0.448446123,-1.261721681
600403,2016,0.0,2017/7/1,2018/6/30,-0.056600035,1.088035493,-0.810068222,1.583202479,3.163232557
600403,2017,0.0,2018/7/1,2019/6/30,-0.106054206,0.868983079,-0.285269422,1.205875259,1.100531831
600403,2018,0.0,2019/7/1,2020/6/30,-0.082904802,0.880233204,0.199245745,0.807846435,0.305282906
600403,2019,0.0,2020/7/1,2021/6/30,0.096038436,0.91317464,-0.262907007,1.147280657,0.913434844
600405,2014,0.0,2015/7/1,2016/6/30,-0.165228987,1.140208277,-0.480482279,0.600889955,-0.316787065
600405,2015,0.0,2016/7/1,2017/6/30,-0.332520305,1.057692727,-0.148459607,0.802958866,-0.252879758
600405,2016,1.2e-05,2017/7/1,2018/6/30,-0.37462615,1.011801775,0.115390218,0.932190708,-0.52510804
600405,2017,0.0,2018/7/1,2019/6/30,-0.040041397,1.066046305,0.115515681,1.06238865,-0.124421895
600405,2018,0.0,2019/7/1,2020/6/30,-0.10195617,1.134780705,0.281197596,0.867375279,-0.464893695
600405,2019,0.0,2020/7/1,2021/6/30,0.305374231,1.066437034,-0.133648986,0.838095417,-0.394385439
600406,2014,1.02e-05,2015/7/1,2016/6/30,-0.351821933,1.296553728,0.376536974,0.254422497,-0.114293146
600406,2015,2.04e-05,2016/7/1,2017/6/30,0.332169531,1.095157891,0.141315204,0.421065047,0.839404661
600406,2016,9.29e-06,2017/7/1,2018/6/30,-0.098178874,0.921105951,0.056451832,-0.515974399,-0.283797945
600406,2017,1.69e-05,2018/7/1,2019/6/30,0.162390361,0.709993715,0.019802294,0.124985763,0.3020646
600406,2018,0.0,2019/7/1,2020/6/30,0.092006317,0.99422412,-0.432719702,0.261796822,0.426721406
600406,2019,0.0,2020/7/1,2021/6/30,0.394970407,1.046395728,-0.162142106,0.061850101,-0.057866227
600408,2014,1.67e-05,2015/7/1,2016/6/30,0.242974804,,,,
600408,2015,0.0,2016/7/1,2017/6/30,-0.349557252,1.014499928,0.746057464,1.956874402,0.956534889
600408,2016,1.39e-05,2017/7/1,2018/6/30,-0.394917626,1.27519667,-0.137022637,1.397447434,0.506773952
600409,2014,0.0,2015/7/1,2016/6/30,-0.399317881,1.040395689,0.039587569,0.185928025,-0.664038456
600409,2015,2.7e-05,2016/7/1,2017/6/30,0.492557998,1.011697002,0.02052268,0.178717391,-0.441585521
600409,2016,1.18e-05,2017/7/1,2018/6/30,-0.133858831,1.554853508,-0.368281206,1.653861794,1.057248058
600409,2017,3.1e-05,2018/7/1,2019/6/30,-0.326639987,1.377235344,-0.189145258,0.94648918,0.705953705
600409,2018,1.01e-05,2019/7/1,2020/6/30,-0.189279965,1.072926968,-0.524214064,0.844813445,0.674214867
600409,2019,2.94e-05,2020/7/1,2021/6/30,1.258995148,1.490279515,-0.545301415,0.654475703,0.582396571
600410,2014,0.0,2015/7/1,2016/6/30,-0.676569269,0.966583566,-0.553786843,1.39234777,-0.027831943
600410,2015,0.0,2016/7/1,2017/6/30,-0.219698165,1.671047243,0.567170015,0.665690228,-0.649066291
600410,2016,0.0,2017/7/1,2018/6/30,-0.027254767,1.495083255,-0.422100041,0.544432383,-1.08889991
600410,2017,0.0,2018/7/1,2019/6/30,0.217203362,1.146164548,0.653961486,0.655473289,-1.94642831
600410,2018,1.72e-05,2019/7/1,2020/6/30,0.248784369,1.440442678,0.382489173,0.764239417,-1.440769448
600410,2019,8.2e-06,2020/7/1,2021/6/30,-0.437559491,1.172548325,0.557892404,0.872458777,-0.642047761
600415,2014,1.24e-05,2015/7/1,2016/6/30,-0.599486507,1.077533511,0.49871674,0.511751088,-0.813182097
600415,2015,1.13e-05,2016/7/1,2017/6/30,0.163716066,0.548711505,-0.423386526,0.656261542,0.353367203
600415,2016,2.17e-05,2017/7/1,2018/6/30,-0.413950813,0.661539619,0.2227389,0.130914909,-0.07691898
600415,2017,5.36e-05,2018/7/1,2019/6/30,-0.02653363,0.960434515,0.112307186,0.657637834,-0.102516101
600415,2018,3.26e-05,2019/7/1,2020/6/30,0.164451138,0.869370145,0.432379771,0.453162373,-0.037268741
600415,2019,3.11e-05,2020/7/1,2021/6/30,0.060905176,1.073745003,0.232798518,0.561061367,0.022362893
600416,2014,0.0,2015/7/1,2016/6/30,-0.45659145,1.107771914,-0.051090369,0.127230728,-1.018127371
600416,2015,5.44e-05,2016/7/1,2017/6/30,0.086423009,1.036517307,-0.558980253,0.342497578,-1.078067007
600416,2016,5.92e-05,2017/7/1,2018/6/30,-0.48157433,1.147510898,0.182683305,1.003367757,-0.851819928
600416,2017,5.87e-05,2018/7/1,2019/6/30,-0.17554309,1.058017769,1.036642779,0.624087275,-1.498214668
600416,2018,2.16e-05,2019/7/1,2020/6/30,0.351777965,0.72176164,0.524979897,0.707294522,-0.871773274
600416,2019,0.0,2020/7/1,2021/6/30,-0.265207034,2.024586214,1.312950506,1.363734577,-0.494121898
600418,2014,0.0,2015/7/1,2016/6/30,-0.09093098,1.096834625,0.000944869,0.911130796,0.334750333
600418,2015,1.06e-05,2016/7/1,2017/6/30,-0.165623493,0.958657231,-0.178799821,0.517040894,0.714370363
600418,2016,0.0,2017/7/1,2018/6/30,-0.385993528,0.937277907,-0.022965458,0.396360917,-0.603647453
600418,2017,0.0,2018/7/1,2019/6/30,-0.219576525,1.077849426,0.264768071,0.710317463,-0.197675758
600418,2018,0.0,2019/7/1,2020/6/30,0.686373376,0.964420057,0.159452536,0.816214953,-0.051695467
600418,2019,0.0,2020/7/1,2021/6/30,0.392531344,0.703458206,-0.87488677,0.566787226,-1.253905088
600419,2014,0.0,2015/7/1,2016/6/30,0.493952023,0.952805159,-0.366698402,0.442426172,0.420700604
600419,2015,9.33e-06,2016/7/1,2017/6/30,-0.08387672,0.465174643,-0.438820986,1.322999342,1.635557382
600419,2016,1.21e-05,2017/7/1,2018/6/30,-0.248067888,1.224185078,0.370559614,0.890688881,0.031521902
600419,2017,1.19e-05,2018/7/1,2019/6/30,-0.184774993,1.1376492,-0.217943749,0.629607736,0.420052902
600419,2018,1.17e-05,2019/7/1,2020/6/30,0.048582378,0.913571812,-0.098724268,0.769382005,0.550692975
600419,2019,1.11e-05,2020/7/1,2021/6/30,-0.098021561,1.173584142,0.093312979,-0.079992612,0.273816145
600420,2014,0.0,2015/7/1,2016/6/30,-0.319516029,1.091740177,0.064506866,1.325242605,0.44225947
600420,2015,0.0,2016/7/1,2017/6/30,0.041769772,0.739418182,-0.11422223,0.791558706,0.343137257
600420,2016,0.0,2017/7/1,2018/6/30,-0.34448367,0.700034952,0.260512307,1.027106667,0.302478595
600420,2017,0.0,2018/7/1,2019/6/30,-0.145851978,0.978046806,0.013448858,0.967629419,0.627864903
600420,2018,0.0,2019/7/1,2020/6/30,0.074430959,0.47188756,-0.439188278,0.75995867,0.328497469
600420,2019,0.0,2020/7/1,2021/6/30,0.017371803,0.686324585,-0.132739586,0.475540892,0.264623953
600421,2014,0.0,2015/7/1,2016/6/30,0.0536147,1.089787365,-0.239761586,0.614424633,-0.434745351
600421,2015,0.0,2016/7/1,2017/6/30,-0.033324508,0.313351465,0.486991542,1.367888466,-0.941572934
600421,2016,0.0,2017/7/1,2018/6/30,-0.296017188,0.788972197,0.154502974,1.747240404,0.229372056
600422,2014,0.0,2015/7/1,2016/6/30,-0.262546458,1.174763453,-0.024051687,1.081862802,1.001181621
600422,2015,8.23e-06,2016/7/1,2017/6/30,-0.167732377,0.927407113,0.162260385,0.900522273,0.467031542
600422,2016,8.12e-06,2017/7/1,2018/6/30,-0.327113116,0.871977607,0.313607331,0.392106816,-0.431983299
600422,2017,7.95e-06,2018/7/1,2019/6/30,0.479906431,0.998315189,-0.225026732,1.136914737,0.250132386
600422,2018,7.94e-06,2019/7/1,2020/6/30,-0.149129372,1.309824684,-0.490821395,1.098424436,0.486429582
600422,2019,1.49e-05,2020/7/1,2021/6/30,0.004104237,0.851457691,-0.075264794,0.552572153,-0.064776407
600423,2014,0.0,2015/7/1,2016/6/30,-0.253221781,1.226184145,0.596421339,1.07446714,-0.482219788
600423,2015,0.0,2016/7/1,2017/6/30,-0.121715935,1.057759943,0.750404014,1.08976675,-1.174430515
600425,2014,2.35e-05,2015/7/1,2016/6/30,-0.572444082,1.083860464,0.270659962,0.215124217,-0.836169137
600425,2015,0.0,2016/7/1,2017/6/30,0.617734183,0.99244688,-0.660872109,0.764524861,-0.21540365
600425,2016,0.0,2017/7/1,2018/6/30,-0.215551737,0.748384776,1.040897591,1.540078126,-0.00307146
600425,2017,0.0,2018/7/1,2019/6/30,0.4832468,1.041663,-0.1728634,0.701359079,0.285937182
600425,2018,2.53e-05,2019/7/1,2020/6/30,-0.114989185,1.401945518,0.177816631,1.243936024,0.708300356
600425,2019,2.5e-05,2020/7/1,2021/6/30,-0.156273656,1.395326458,-0.175065336,1.199492732,0.952524818
600426,2014,0.0,2015/7/1,2016/6/30,-0.388111485,1.315386207,0.10062506,0.838446531,0.597678836
600426,2015,0.0,2016/7/1,2017/6/30,0.719315082,1.125972264,-0.264554891,-0.218398269,0.022019387
600426,2016,0.0,2017/7/1,2018/6/30,0.487729946,1.755293598,-0.720259445,0.375233036,0.825639481
600426,2017,0.0,2018/7/1,2019/6/30,-0.156173302,1.572720681,-0.147609168,0.140059541,0.811771958
600426,2018,0.0,2019/7/1,2020/6/30,0.194257598,1.011638076,-0.107536367,0.27166952,0.336062917
600426,2019,0.0,2020/7/1,2021/6/30,1.261565371,1.299089735,-0.346468754,-0.187369376,0.442915342
600428,2014,1.3e-05,2015/7/1,2016/6/30,-0.657654162,1.195293233,0.272632839,0.067549044,-1.523007274
600428,2015,7.83e-05,2016/7/1,2017/6/30,0.094187419,1.720795012,-0.316030943,0.048216802,-0.975380199
600428,2016,7.88e-05,2017/7/1,2018/6/30,-0.438178149,1.602828341,-0.003623933,0.944829161,0.542020548
600428,2017,0.000119292,2018/7/1,2019/6/30,0.031960927,1.202320961,0.311835818,1.039184252,0.524907542
600428,2018,8.92e-05,2019/7/1,2020/6/30,-0.180249451,1.091566992,0.178126598,0.815120496,0.615715012
600428,2019,9.9e-05,2020/7/1,2021/6/30,0.836322375,1.255008341,0.028442401,0.615216666,0.659697412
600429,2014,0.0,2015/7/1,2016/6/30,-0.315373019,1.156908591,0.51797003,0.909674583,-0.155751016
600429,2015,0.0,2016/7/1,2017/6/30,-0.178662095,1.200289183,0.236300038,0.862036848,0.852257848
600429,2016,9.46e-06,2017/7/1,2018/6/30,-0.07683151,1.013571471,0.392836026,0.906906295,0.473001042
600429,2017,8.98e-06,2018/7/1,2019/6/30,-0.024741342,0.683378899,-0.227871104,0.205326775,0.365143866
600429,2018,0.0,2019/7/1,2020/6/30,-0.156556698,0.891852141,0.119753066,0.664231949,0.462458739
600429,2019,0.0,2020/7/1,2021/6/30,-0.1012995,0.839334643,-0.038640036,0.546356391,0.518239524
600433,2014,0.0,2015/7/1,2016/6/30,-0.447772047,0.799674918,-0.375419193,1.036079092,-0.557445907
600433,2015,0.0,2016/7/1,2017/6/30,-0.366680611,1.168890341,0.260041117,0.896304085,-0.199515203
600433,2016,0.0,2017/7/1,2018/6/30,-0.271654658,1.342475118,0.549894034,1.32393349,0.067480446
600433,2017,0.0,2018/7/1,2019/6/30,-0.084294065,1.093222509,0.77212805,1.051779244,-0.07222913
600433,2018,0.0,2019/7/1,2020/6/30,-0.204410375,1.136218772,0.542235278,0.619249494,-0.035698762
600433,2019,2.43e-05,2020/7/1,2021/6/30,0.774390813,1.246687409,0.07773527,0.981692175,0.283017271
600435,2014,0.0,2015/7/1,2016/6/30,-0.42150479,1.054730337,0.247120734,0.344330892,-1.065613098
600435,2015,0.0,2016/7/1,2017/6/30,0.06101112,1.387511341,0.228496082,-0.60475604,-1.680007701
600435,2016,0.0,2017/7/1,2018/6/30,-0.437121622,1.140854706,0.635624877,-0.109834986,-1.729785044
