asset,beta_bri,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,year,br,compounded_xret,rank_beta,rank_br,choice,industry
2686,-0.005463524,0.007628153,0.002296984,-0.008347771,0.004704824,2018,0.0,-0.282525855,0.02380952200000001,-1.0,0,C34
2686,0.04029258,0.009083887,0.00862049,-0.000806893,-0.002846982,2019,0.0,0.040648443,0.02380952200000001,-1.0,0,C34
2687,-0.028189325,0.010335221,0.017001196,0.004750665,-0.000959239,2016,0.0,-0.297343311,-0.425957571,-1.0,0,C18
2687,-0.0032427,0.010543481,0.012062121,-0.004595851,0.002946949,2017,0.0,0.124379907,-0.425957571,-1.0,0,C18
2687,0.002766848,0.010896331,0.0107705,-0.00202532,0.005589483,2018,0.0,-0.141771863,-0.425957571,-1.0,0,C18
2687,-0.076295519,0.010988358,0.017694205,0.003348187,-0.001563789,2019,0.0,0.110946457,-0.425957571,-1.0,0,C18
2688,0.011331951,0.011563249,0.007488259,0.009616402,-0.00710658,2016,1.03e-05,-0.417008808,0.266044345,-0.6217639315,0,C27
2688,-0.002662111,0.010657559,0.009292868,0.002913989,-0.003751438,2017,0.0,-0.006799304,0.266044345,-0.6217639315,0,C27
2688,0.014223284,0.009179244,0.01076604,0.002385506,-0.000424004,2018,0.0,0.366697054,0.266044345,-0.6217639315,0,C27
2688,0.183146439,0.008121346,0.011042051,0.002363414,-0.000981649,2019,0.0,0.050660967,0.266044345,-0.6217639315,0,C27
2689,0.02819087,0.010377845,0.008774583,-0.008765111,-0.000359775,2016,0.0,-0.427253619,-0.15565132150000002,-1.0,0,C34
2689,-0.002579023,0.008639153,0.004218936,-0.007903807,0.001599799,2017,0.0,0.289520154,-0.15565132150000002,-1.0,0,C34
2689,0.006698634,0.011540153,0.007131041,-0.00643552,0.002117472,2018,0.0,-0.247709166,-0.15565132150000002,-1.0,0,C34
2689,-0.056814726,0.007549397,0.008854593,-0.005382072,-0.007019994,2019,0.0,-0.122620955,-0.15565132150000002,-1.0,0,C34
2690,0.120639933,0.009154638,0.012764746,-0.003182446,-0.004092823,2016,0.0,0.25453508,0.37687194025,-1.0,0,C35
2690,0.004435599,0.009945968,0.001009315,-0.004602577,-0.001213437,2017,0.0,0.382193165,0.37687194025,-1.0,0,C35
2690,-0.030160279,0.007494846,0.000471267,-0.008317151,-0.00523556,2018,0.0,0.62034315,0.37687194025,-1.0,0,C35
2690,0.05722012,0.008289399,-0.007669294,-0.011390302,0.002550497,2019,0.0,0.061364098,0.37687194025,-1.0,0,C35
2691,-0.035816318,0.00800091,-0.007099613,-0.031387429,-0.009929859,2017,0.0,-0.4578094,-0.5803831213333334,-1.0,0,C35
2691,0.007682206,0.004471361,0.002988352,0.003731815,-0.004408819,2018,0.0,-0.299915796,-0.5803831213333334,-1.0,0,C35
2691,-0.110053638,0.0120246,0.006283941,-0.001214762,-0.006657478,2019,0.0,-0.151640563,-0.5803831213333334,-1.0,0,C35
2692,-0.048381945,0.009996859,0.00997721,-0.002626534,-9.14e-05,2016,0.0,-0.619268902,-0.0960095185,-0.21745730549999998,0,C38
2692,0.004648199,0.009445962,0.00993015,-0.000634359,0.004657295,2017,1.25e-05,-0.071853947,-0.0960095185,-0.21745730549999998,0,C38
2693,0.066988249,0.009400943,0.012703783,-0.001719091,-0.000228218,2016,0.0,-0.088855045,0.17084951133333334,-1.0,0,C27
2693,-0.006554806,0.010983449,0.012822929,-0.005476558,-0.003402244,2018,0.0,0.089589289,0.17084951133333334,-1.0,0,C27
2693,-0.002224805,0.009439,0.012127187,-0.003510742,0.001148448,2019,0.0,-0.177392097,0.17084951133333334,-1.0,0,C27
2694,0.017983404,0.011531886,0.007983733,0.001068008,-0.001015093,2016,0.0,-0.768974575,-0.52380666,-1.0,0,C29
2694,-0.051126356,0.011787681,0.030117902,0.018182597,-0.015381551,2018,0.0,-0.297804909,-0.52380666,-1.0,0,C29
2694,-0.109881192,0.010351461,0.016296888,0.005347733,-0.00693244,2019,0.0,-0.103043079,-0.52380666,-1.0,0,C29
2695,0.017910164,0.007772805,0.013766327,-0.001355054,0.000605801,2016,0.0,-0.380534856,0.32560640975,-1.0,0,C13
2695,-0.00573145,0.002947419,0.022805381,-0.001897234,1.23e-05,2017,0.0,0.062780927,0.32560640975,-1.0,0,C13
2695,0.06160759,0.011541177,0.016141314,0.006114472,0.003522188,2018,0.0,0.739880451,0.32560640975,-1.0,0,C13
2695,0.064541771,0.008144,0.004481154,0.004605493,-0.00258525,2019,0.0,-0.377970016,0.32560640975,-1.0,0,C13
2696,-0.295690116,0.007314868,0.013828403,-0.004979208,-0.000316989,2016,0.0,0.002007207,0.0192103285,-0.551925505,0,A04
2696,0.009025769,0.018638771,0.012220216,-0.000201405,0.008991015,2017,0.0,-0.485088223,0.0192103285,-0.551925505,0,A04
2696,0.021611512,0.007470674,0.015368319,-0.003062791,-0.003921243,2018,0.0,-0.021746973,0.0192103285,-0.551925505,0,A04
2696,-0.007328596,0.008909486,0.006825974,-0.007834562,0.004526184,2019,2.03e-05,-0.197247355,0.0192103285,-0.551925505,0,A04
2697,-0.043047299,0.010186499,0.01083381,0.001887651,-6.15e-05,2016,0.0,-0.211921806,-0.28840693900000003,-1.0,0,F52
2697,0.000730163,0.005446819,0.015666612,-0.001758847,0.002186388,2017,0.0,0.329472839,-0.28840693900000003,-1.0,0,F52
2697,-0.0058197,0.010850033,0.01076329,0.005890463,0.001779927,2018,0.0,0.677719095,-0.28840693900000003,-1.0,0,F52
2697,-0.024247552,0.009058649,0.004766618,0.005928757,0.000680683,2019,0.0,-0.530592184,-0.28840693900000003,-1.0,0,F52
2698,0.040873421,0.011401251,0.007324155,-0.00758052,-0.001850904,2016,0.0,-0.234665624,-0.1147531735,-1.0,0,C35
2698,-0.00240106,0.009180864,0.005611044,-0.005396333,0.00163853,2017,0.0,0.487689122,-0.1147531735,-1.0,0,C35
2698,0.008699919,0.009587035,0.013130413,-0.003899899,-0.000423468,2018,0.0,0.410307842,-0.1147531735,-1.0,0,C35
2698,-0.065893147,0.010348584,0.005168725,-0.002398113,0.003497852,2019,0.0,-0.001009608,-0.1147531735,-1.0,0,C35
2701,-0.001974727,0.009885109,0.014165925,0.011868498,7.99e-05,2016,0.0,-0.157354692,-0.19761769075000002,-1.0,0,C33
2701,-0.008087739,0.008113334,0.003157456,-0.000545991,0.000856607,2017,0.0,-0.130703929,-0.19761769075000002,-1.0,0,C33
2701,0.02546836,0.006701289,0.004013763,-0.005029462,0.002702116,2018,0.0,-0.080401067,-0.19761769075000002,-1.0,0,C33
2701,-0.033837062,0.004377656,0.001280163,0.002470285,-0.002552335,2019,0.0,0.241569582,-0.19761769075000002,-1.0,0,C33
2702,-0.0028695,0.006602349,0.015447752,-0.001446559,-0.002124871,2016,0.0,-0.408420754,0.26198715975,-1.0,0,C13
2702,0.003612807,0.008283651,0.006963192,-0.008749432,7.05e-05,2017,0.0,0.022982523,0.26198715975,-1.0,0,C13
2702,0.028182708,0.011973787,0.01491476,0.000999118,0.002039779,2018,0.0,0.258389669,0.26198715975,-1.0,0,C13
2702,0.009776054,0.009626749,0.013320566,0.009183459,-0.003729024,2019,0.0,-0.076713779,0.26198715975,-1.0,0,C13
2703,-0.097152854,0.009466604,-0.006167218,0.001858415,-0.016138774,2016,0.0,-0.553956799,-0.28355062825,-1.0,0,C36
2703,0.008105072,0.015842748,0.015241016,0.007161023,0.014315959,2017,0.0,0.212141934,-0.28355062825,-1.0,0,C36
2703,-0.00200125,0.015829848,0.014217713,0.000549861,0.003481271,2018,0.0,-0.314556073,-0.28355062825,-1.0,0,C36
2703,-0.064370592,0.013753177,0.021676265,0.016229596,-0.00283801,2019,0.0,0.347451856,-0.28355062825,-1.0,0,C36
2705,-0.040810211,0.011452875,0.014283192,0.016406887,-0.003234736,2016,0.0,-0.341075821,-0.4753527675,-1.0,0,C38
2705,-0.017773183,0.014011481,0.012230683,0.014032902,-0.002904874,2017,0.0,0.202546054,-0.4753527675,-1.0,0,C38
2705,-0.014709347,0.009854934,0.008238643,0.001021618,0.001009238,2018,0.0,2.165852737,-0.4753527675,-1.0,0,C38
2705,-0.004154684,0.010509575,0.006500767,0.003883796,0.004563807,2019,0.0,-0.27664363,-0.4753527675,-1.0,0,C38
2706,0.018658855,0.010142894,0.007708602,-0.003389055,-0.003500972,2016,0.0,-0.166748894,0.53819011625,-1.0,0,C38
2706,0.004414799,0.010392366,0.009374739,-0.000696968,0.00022289,2017,0.0,-0.118314654,0.53819011625,-1.0,0,C38
2706,0.044734703,0.009380498,0.005372257,-0.001729525,0.004212854,2018,0.0,1.975484822,0.53819011625,-1.0,0,C38
2706,0.049947282,0.00848266,0.004440881,-0.000188021,-0.000775072,2019,0.0,0.746877729,0.53819011625,-1.0,0,C38
2707,-0.045920137,0.007639173,0.012487821,-0.003644787,-0.005512733,2016,2.19e-05,-0.277923463,-0.6641182354999999,0.8206541995000001,1,L72
2707,-0.011622674,0.006433503,0.009938723,0.001505707,0.004719163,2017,3.34e-05,-0.377653975,-0.6641182354999999,0.8206541995000001,1,L72
2707,-0.023676373,0.012401099,0.007203114,-0.004095843,0.002226207,2018,2.86e-05,0.173070087,-0.6641182354999999,0.8206541995000001,1,L72
2707,-0.047934428,0.013417495,0.008194741,0.000754797,-0.003785079,2019,2.83e-05,-0.156588736,-0.6641182354999999,0.8206541995000001,1,L72
2708,0.036802778,0.009405476,0.008568868,-0.006708296,-0.002300224,2016,0.0,-0.447801817,0.259600562,-1.0,0,C36
2708,5.83e-05,0.010983005,0.016993411,0.002011098,0.00082749,2017,0.0,0.732469764,0.259600562,-1.0,0,C36
2708,-0.01236897,0.013934427,0.017571281,0.005668996,-0.003109027,2018,0.0,-0.305369431,0.259600562,-1.0,0,C36
2708,0.115372307,0.008630357,0.01862093,0.003330348,-0.007111307,2019,0.0,-0.060362665,0.259600562,-1.0,0,C36
2709,0.150073726,0.009527439,0.012516857,0.010288667,-0.010992381,2016,0.0,-0.078006647,0.23172125749999997,-1.0,0,C26
2709,0.004263923,0.013680516,0.017434671,0.002822187,0.002722742,2017,0.0,-0.379069056,0.23172125749999997,-1.0,0,C26
2709,-0.029870325,0.00979543,0.005991906,-0.003915787,0.000112643,2018,0.0,1.214091792,0.23172125749999997,-1.0,0,C26
2709,0.007693361,0.012818426,0.006893325,0.00070875,0.005675945,2019,0.0,4.299796056,0.23172125749999997,-1.0,0,C26
2712,0.000843912,0.008441314,0.009068267,0.004842401,0.011179629,2017,0.0,-0.370839252,0.10825294399999996,-1.0,0,L72
2712,0.053324499,0.00596434,0.004412028,-0.004400875,0.003650066,2018,0.0,-0.007966884,0.10825294399999996,-1.0,0,L72
2712,-0.035329212,0.009519467,0.00938393,-0.002577834,0.001801583,2019,0.0,-0.328523705,0.10825294399999996,-1.0,0,L72
2713,0.076580796,0.012162622,0.012086129,-0.001681875,-0.001077672,2016,0.0,0.041499834,0.45804051575,-1.0,0,E50
2713,0.001940537,0.009685155,0.017142959,0.003887339,-0.005788967,2017,0.0,-0.189166399,0.45804051575,-1.0,0,E50
2713,0.038941385,0.012919145,0.009996249,0.005596745,0.001231657,2018,0.0,-0.324572764,0.45804051575,-1.0,0,E50
2713,0.00797868,0.009449826,0.009420784,0.006336131,0.00081538,2019,0.0,-0.00682311,0.45804051575,-1.0,0,E50
2714,-0.075927912,0.011053911,0.014806577,0.010357676,0.002468554,2016,0.0,0.648570886,0.08659211424999996,-1.0,0,A03
2714,0.011508836,0.009215394,0.006892964,0.002777643,-0.003459844,2017,0.0,1.385316813,0.08659211424999996,-1.0,0,A03
2714,-0.026938887,0.008173055,-0.003251511,-0.007152268,-0.001724576,2018,0.0,1.350193041,0.08659211424999996,-1.0,0,A03
2714,0.115864773,0.006566524,-0.003479506,-0.006260241,-0.006298588,2019,0.0,0.038551695,0.08659211424999996,-1.0,0,A03
2715,0.039555935,0.010697732,0.006469683,-0.007378368,-0.000164087,2016,1.15e-05,-0.506754107,0.38154718475000005,0.67549313,0,C36
2715,0.005020644,0.008848966,0.009015665,-0.000224982,-0.001592114,2017,2.12e-05,0.117336222,0.38154718475000005,0.67549313,0,C36
2715,0.021703371,0.010942666,0.010663084,0.003356308,-2.58e-05,2018,2.4e-05,0.530363171,0.38154718475000005,0.67549313,0,C36
2715,0.001592411,0.009716669,0.009562014,0.002338891,0.000255122,2019,1.15e-05,-0.217071793,0.38154718475000005,0.67549313,0,C36
2716,-0.024560795,0.008590879,-0.005326501,-0.025018253,0.006279428,2016,0.0,-0.132263951,-0.5667101126666666,-1.0,0,C32
2716,-0.016381474,0.008251243,-0.000127028,-0.0117711,0.00725004,2017,0.0,-0.218533017,-0.5667101126666666,-1.0,0,C32
2716,-0.025229608,0.005124773,0.001908727,-0.013228085,-0.009198941,2019,0.0,0.366398,-0.5667101126666666,-1.0,0,C32
2717,-0.027990419,0.009455668,0.015402155,0.005351255,-0.009054611,2016,0.0,-0.166023246,-0.22644644375,-1.0,0,E48
2717,-0.006467427,0.012797049,0.009731605,-0.002487169,-0.002237737,2017,0.0,-0.233062983,-0.22644644375,-1.0,0,E48
2717,-0.018825344,0.010606234,0.010345163,-0.001900462,0.004240381,2018,0.0,-0.159864047,-0.22644644375,-1.0,0,N77
2717,0.042385398,0.010735013,0.010707661,0.003917364,-0.000428428,2019,0.0,-0.307580118,-0.22644644375,-1.0,0,N77
2718,0.006566484,0.011446881,0.011591886,0.006768682,-0.005359222,2016,0.0,-0.409247285,0.22178469725,-1.0,0,C41
2718,-0.002530275,0.009126837,0.012421432,0.0036573,0.00098133,2017,0.0,-0.16977721,0.22178469725,-1.0,0,C41
2718,0.033069429,0.009224213,0.011555973,0.004389388,-0.001233141,2018,0.0,-0.174950405,0.22178469725,-1.0,0,C41
2718,0.033217258,0.011830299,0.010891991,0.003339671,-0.002847559,2019,0.0,-0.148210745,0.22178469725,-1.0,0,C41
2719,0.02504028,0.010616302,0.019179447,0.005795123,-0.002518129,2016,0.0,-0.283783212,0.49860062149999995,-1.0,0,C14
2719,0.008159868,0.011090496,0.018367155,-0.004353231,0.001133384,2017,0.0,-0.252110434,0.49860062149999995,-1.0,0,C14
2722,0.009158354,0.009631205,0.011297981,0.000563976,-0.001484069,2016,0.0,-0.503303546,0.23049470075,0.2311412355,0,C33
2722,0.006966474,0.009654754,0.027569039,0.003113336,-0.0026989,2017,2.45e-05,-0.139150457,0.23049470075,0.2311412355,0,C33
2722,-0.021697282,0.010062185,0.009406661,-0.004687561,-0.003243099,2018,1.16e-05,-0.195754574,0.23049470075,0.2311412355,0,C33
2722,0.053483857,0.009618044,0.011483515,0.004253545,-0.001565931,2019,9.74e-06,0.045309355,0.23049470075,0.2311412355,0,C33
2723,-0.043665275,0.009025602,0.001244723,-0.010492373,-0.003156246,2016,0.0,-0.213755264,-0.07182922833333334,0.10507398466666666,0,C38
2723,-0.002032532,0.013439042,0.01297321,-0.002297781,-0.00437568,2017,1.61e-05,-0.30549588,-0.07182922833333334,0.10507398466666666,0,C38
2723,0.049821701,0.008779152,0.015253213,-0.00290831,-0.002236373,2019,1.25e-05,-0.007192031,-0.07182922833333334,0.10507398466666666,0,C38
2724,0.045083832,0.010542673,0.015089392,0.004058822,-0.001603391,2016,1.18e-05,-0.549678428,0.2086096355,-0.22784844375000002,0,C38
2724,0.00235862,0.012464289,0.011115138,-0.000135014,0.002116818,2017,1.15e-05,0.046779884,0.2086096355,-0.22784844375000002,0,C38
2724,0.020931769,0.010514244,0.017377425,0.004682137,0.004270703,2018,0.0,0.056621436,0.2086096355,-0.22784844375000002,0,C38
2724,-0.023582823,0.008634001,0.008150913,-0.005981631,0.00079622,2019,0.0,1.209679166,0.2086096355,-0.22784844375000002,0,C38
2725,-0.020347899,0.012119376,0.015715753,0.006401104,-0.003146308,2016,0.0,0.022834582,-0.03969287199999996,-1.0,0,C36
2725,0.00592896,0.011805895,0.007913892,0.000384696,-0.00419283,2017,0.0,-0.191283476,-0.03969287199999996,-1.0,0,C36
2725,-0.041968758,0.001995153,0.015913006,0.003400624,-0.00841931,2018,0.0,0.104450303,-0.03969287199999996,-1.0,0,C36
2725,0.022918542,0.010178604,0.001479199,-0.016753537,0.004607582,2019,0.0,-0.349063506,-0.03969287199999996,-1.0,0,C36
2726,0.003155496,0.009989657,0.014356675,0.004288133,-0.000599711,2016,0.0,-0.342386925,0.2903534725,-1.0,0,C13
2726,-0.000174014,0.009246222,0.015098029,0.00528414,-0.000449281,2017,0.0,0.532303576,0.2903534725,-1.0,0,C13
2726,0.093755477,0.004987811,0.004833843,0.002435591,0.004469172,2018,0.0,0.004215562,0.2903534725,-1.0,0,C13
2726,0.015432088,0.006589927,0.005636793,0.000705473,-0.003858298,2019,0.0,0.198972481,0.2903534725,-1.0,0,C13
2727,0.106280434,0.010801499,0.010483481,0.012676227,-0.007125181,2016,0.0,0.755010571,0.276147634,-1.0,0,F52
2727,-0.011345798,0.008359166,0.008160423,0.000946298,0.002662207,2017,0.0,-0.125108567,0.276147634,-1.0,0,F52
2727,0.026791161,0.006479227,0.001590941,-0.008574976,-0.008316737,2018,0.0,0.298444909,0.276147634,-1.0,0,F52
2727,0.025132001,0.012232983,-0.004678375,-0.003252112,-0.001564252,2019,0.0,-0.115669182,0.276147634,-1.0,0,F52
2728,0.007107145,0.009613786,0.008650967,-0.00037767,-0.004684276,2016,0.0,-0.247103735,0.06670070824999999,-1.0,0,C27
2728,-0.005408077,0.008510865,0.009452771,-0.010804174,0.005125463,2017,0.0,0.079014378,0.06670070824999999,-1.0,0,C27
2728,0.031982267,0.007656093,0.012887161,0.00137161,-0.001315583,2018,0.0,-0.117984124,0.06670070824999999,-1.0,0,C27
2728,0.007966606,0.007428164,0.007374702,0.000740999,5.01e-05,2019,0.0,0.019740813,0.06670070824999999,-1.0,0,C27
2729,-0.041847405,0.008113718,0.012714934,0.003348085,-0.000379873,2016,0.0,-0.610632297,-0.6400668559999999,-1.0,0,C39
2729,-0.026565993,0.006090629,0.018973725,0.014589142,-0.004735326,2018,0.0,-0.036233513,-0.6400668559999999,-1.0,0,C39
2729,-0.054104462,0.009121684,0.004118543,-0.014862648,0.00138133,2019,0.0,0.450581794,-0.6400668559999999,-1.0,0,C39
2730,0.059763382,0.011212314,0.029990377,0.01100163,0.001367662,2016,0.0,-0.535027495,0.24471884525,-0.55939278925,0,C35
2730,0.009695427,0.01477342,-0.006349346,-0.015057851,0.001308583,2017,2.62e-05,0.013159602,0.24471884525,-0.55939278925,0,C35
2730,0.00541302,0.00721679,0.007645322,-0.003954091,0.002912245,2018,0.0,-0.095915414,0.24471884525,-0.55939278925,0,C35
2730,-0.033533366,0.010122128,0.01149478,0.002828528,-0.003434854,2019,0.0,0.628986182,0.24471884525,-0.55939278925,0,C35
2731,-0.003057345,0.011070135,0.015662834,0.012175895,-0.005827537,2016,0.0,-0.316157003,-0.16992495625,-0.57652027025,0,C41
2731,0.002821093,0.006017806,0.012875784,-0.000130259,0.000479712,2017,0.0,0.179703385,-0.16992495625,-0.57652027025,0,C41
2731,0.004301306,0.007480739,0.007423015,1.38e-05,0.001551886,2018,1.53e-05,-0.254122096,-0.16992495625,-0.57652027025,0,C41
2731,-0.09097074,0.005461863,0.007603037,0.005872115,-0.001749991,2019,0.0,-0.219371431,-0.16992495625,-0.57652027025,0,C41
2732,0.072611999,0.011253046,0.01598722,0.010190328,-0.000461599,2016,0.0,-0.229341343,0.10958821675000001,-1.0,0,C14
2732,-0.002968418,0.009444338,0.027012245,0.008759059,0.000410112,2017,0.0,-0.239211304,0.10958821675000001,-1.0,0,C14
2732,-0.015868009,0.008748079,0.013443332,0.001854728,-0.003196826,2018,0.0,0.289741496,0.10958821675000001,-1.0,0,C14
2732,0.027908505,0.008354905,0.006311818,-0.002623619,0.00408695,2019,0.0,0.066538921,0.10958821675000001,-1.0,0,C14
2733,0.08928319,0.009851532,0.01514103,0.006374746,-0.008377942,2016,0.0,-0.374608495,0.31003936475,-1.0,0,C38
2733,0.011552992,0.009088187,0.01529744,-0.000556091,-0.002542101,2017,0.0,0.97149333,0.31003936475,-1.0,0,C38
2733,0.002837241,0.011266279,0.012267334,-0.003517039,0.003414685,2018,0.0,0.047551892,0.31003936475,-1.0,0,C38
2733,-0.026644443,0.011018436,0.01623595,0.008034152,-0.010304439,2019,0.0,-0.228052232,0.31003936475,-1.0,0,C38
2734,-0.007270746,0.009006823,0.00421221,-0.004584016,0.001523834,2016,0.0,-0.339254194,0.0016707815000000237,-1.0,0,C26
2734,0.003555353,0.008594243,0.016322883,0.007228701,0.002756634,2017,0.0,0.334352925,0.0016707815000000237,-1.0,0,C26
2734,-0.050746456,0.00699787,0.004596186,-0.004773015,0.000926286,2018,0.0,0.305622915,0.0016707815000000237,-1.0,0,C26
2734,0.044759974,0.011266903,0.012420809,0.00964275,0.000690275,2019,0.0,-0.209840384,0.0016707815000000237,-1.0,0,C26
2735,-0.000683827,0.01343998,0.009330535,-0.013673277,-0.001067182,2017,0.0,-0.164657001,-0.24531887,-1.0,0,C29
2735,-0.01059604,0.004068435,0.009788225,-0.000524163,0.00122299,2018,0.0,0.299153525,-0.24531887,-1.0,0,C29
2735,-0.017549499,0.005772202,0.008072372,0.000648914,-0.003659213,2019,0.0,0.172919995,-0.24531887,-1.0,0,C29
2737,0.020297639,0.010811965,0.013919697,0.012651919,-0.00411888,2016,0.0,0.418311,-0.08384976549999999,0.25900422850000004,0,C27
2737,-0.001151309,0.011499418,0.0076851,0.007133662,0.007386173,2017,2.22e-05,-0.258007324,-0.08384976549999999,0.25900422850000004,0,C27
2737,-0.028617856,0.006236577,0.003414872,-0.004442152,-0.003971577,2018,1.05e-05,0.00584188,-0.08384976549999999,0.25900422850000004,0,C27
2737,0.011334528,0.009938517,-0.000190749,-0.002090206,-0.007232546,2019,1.97e-05,0.098585512,-0.08384976549999999,0.25900422850000004,0,C27
2738,0.015284678,0.010484529,0.008417123,0.002269234,-0.004724235,2016,8.18e-05,0.068612231,0.38126822174999997,0.42897061449999996,0,M74
2738,0.001432002,0.008522676,0.017347008,0.000336289,-0.002316541,2017,6.56e-05,-0.200621169,0.38126822174999997,0.42897061449999996,0,M74
2738,0.075243556,0.01644512,0.018723383,0.01078595,-0.002986006,2018,2.48e-05,-0.158136114,0.38126822174999997,0.42897061449999996,0,M74
2738,0.015644526,0.010647102,0.005767932,-0.003089129,-0.000972639,2019,0.0,1.923506829,0.38126822174999997,0.42897061449999996,0,M74
2739,-0.136276212,0.010473723,-0.001642177,-0.012076561,0.002255751,2016,0.0,0.019693,-0.041642645,-1.0,0,R86
2739,-0.000671591,0.00903411,0.001063396,-0.00378234,0.001515479,2017,0.0,-0.47203118,-0.041642645,-1.0,0,R86
2739,0.165203912,0.009697067,0.003570857,-0.004702542,-0.005658393,2019,0.0,0.018172308,-0.041642645,-1.0,0,R86
2741,0.015940626,0.009348247,0.00876713,0.010022426,-0.014659152,2016,0.0,-0.000826594,-0.1125396045,-1.0,0,C26
2741,0.004034628,0.012060804,0.014870605,0.000830318,-0.000215261,2017,0.0,-0.250359292,-0.1125396045,-1.0,0,C26
2741,-0.033481682,0.008351419,0.005492253,-0.005766377,0.001527068,2018,0.0,-0.025789343,-0.1125396045,-1.0,0,C26
2741,-0.022122018,0.010861021,0.004613783,-0.001439531,-0.001578697,2019,0.0,0.333164138,-0.1125396045,-1.0,0,C26
